  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2421                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3744   0.00000  -0.00205  -0.0422   0.0000   0.0000
  -4.500  -0.3097   0.00000  -0.00205  -0.0437   0.0000   0.0000
  -4.000  -0.2451   0.00000  -0.00204  -0.0452   0.0000   0.0000
  -3.500  -0.1804   0.00000  -0.00204  -0.0467   0.0000   0.0000
  -3.000  -0.1157   0.00000  -0.00204  -0.0482   0.0000   0.0000
  -2.500  -0.0510   0.00000  -0.00204  -0.0497   0.0000   0.0000
  -2.000   0.0137   0.00000  -0.00204  -0.0512   0.0000   0.0000
  -1.500   0.0784   0.00000  -0.00204  -0.0527   0.0000   0.0000
  -1.000   0.1431   0.00000  -0.00204  -0.0542   0.0000   0.0000
  -0.500   0.2078   0.00000  -0.00204  -0.0558   0.0000   0.0000
   0.000   0.2725   0.00000  -0.00204  -0.0573   0.0000   0.0000
   0.500   0.3371   0.00000  -0.00204  -0.0589   0.0000   0.0000
   1.000   0.4018   0.00000  -0.00204  -0.0604   0.0000   0.0000
   1.500   0.4664   0.00000  -0.00205  -0.0620   0.0000   0.0000
   2.000   0.5309   0.00000  -0.00205  -0.0635   0.0000   0.0000
   2.500   0.5955   0.00000  -0.00205  -0.0651   0.0000   0.0000
   3.000   0.6599   0.00000  -0.00205  -0.0666   0.0000   0.0000
   3.500   0.7244   0.00000  -0.00206  -0.0682   0.0000   0.0000
   4.000   0.7887   0.00000  -0.00206  -0.0698   0.0000   0.0000
   4.500   0.8530   0.00000  -0.00207  -0.0713   0.0000   0.0000
   5.000   0.9173   0.00000  -0.00207  -0.0729   0.0000   0.0000
   5.500   0.9815   0.00000  -0.00207  -0.0745   0.0000   0.0000
   6.000   1.0456   0.00000  -0.00208  -0.0761   0.0000   0.0000
   6.500   1.1096   0.00000  -0.00208  -0.0776   0.0000   0.0000
   7.000   1.1735   0.00000  -0.00209  -0.0792   0.0000   0.0000
   7.500   1.2374   0.00000  -0.00210  -0.0808   0.0000   0.0000
   8.000   1.3011   0.00000  -0.00210  -0.0823   0.0000   0.0000
   8.500   1.3648   0.00000  -0.00211  -0.0839   0.0000   0.0000
   9.000   1.4284   0.00000  -0.00211  -0.0855   0.0000   0.0000
   9.500   1.4918   0.00000  -0.00212  -0.0870   0.0000   0.0000
  10.000   1.5551   0.00000  -0.00213  -0.0886   0.0000   0.0000
  10.500   1.6184   0.00000  -0.00214  -0.0901   0.0000   0.0000
  11.000   1.6814   0.00000  -0.00214  -0.0917   0.0000   0.0000
  11.500   1.7444   0.00000  -0.00215  -0.0932   0.0000   0.0000
  12.000   1.8072   0.00000  -0.00216  -0.0947   0.0000   0.0000
  12.500   1.8699   0.00000  -0.00217  -0.0962   0.0000   0.0000
  13.000   1.9325   0.00000  -0.00218  -0.0978   0.0000   0.0000
  13.500   1.9949   0.00000  -0.00218  -0.0993   0.0000   0.0000
  14.000   2.0571   0.00000  -0.00219  -0.1008   0.0000   0.0000
  14.500   2.1192   0.00000  -0.00220  -0.1023   0.0000   0.0000
  15.000   2.1812   0.00000  -0.00221  -0.1038   0.0000   0.0000
