  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4420                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1023   0.00000  -0.00194  -0.0995   0.0000   0.0000
  -4.500  -0.0380   0.00000  -0.00194  -0.1009   0.0000   0.0000
  -4.000   0.0263   0.00000  -0.00194  -0.1023   0.0000   0.0000
  -3.500   0.0907   0.00000  -0.00194  -0.1037   0.0000   0.0000
  -3.000   0.1550   0.00000  -0.00194  -0.1052   0.0000   0.0000
  -2.500   0.2193   0.00000  -0.00194  -0.1066   0.0000   0.0000
  -2.000   0.2836   0.00000  -0.00194  -0.1081   0.0000   0.0000
  -1.500   0.3479   0.00000  -0.00194  -0.1096   0.0000   0.0000
  -1.000   0.4121   0.00000  -0.00194  -0.1111   0.0000   0.0000
  -0.500   0.4763   0.00000  -0.00194  -0.1126   0.0000   0.0000
   0.000   0.5405   0.00000  -0.00194  -0.1141   0.0000   0.0000
   0.500   0.6046   0.00000  -0.00195  -0.1156   0.0000   0.0000
   1.000   0.6687   0.00000  -0.00195  -0.1172   0.0000   0.0000
   1.500   0.7328   0.00000  -0.00195  -0.1187   0.0000   0.0000
   2.000   0.7967   0.00000  -0.00195  -0.1203   0.0000   0.0000
   2.500   0.8607   0.00000  -0.00196  -0.1218   0.0000   0.0000
   3.000   0.9245   0.00000  -0.00196  -0.1234   0.0000   0.0000
   3.500   0.9883   0.00000  -0.00197  -0.1250   0.0000   0.0000
   4.000   1.0520   0.00000  -0.00197  -0.1266   0.0000   0.0000
   4.500   1.1157   0.00000  -0.00198  -0.1282   0.0000   0.0000
   5.000   1.1792   0.00000  -0.00198  -0.1298   0.0000   0.0000
   5.500   1.2427   0.00000  -0.00199  -0.1314   0.0000   0.0000
   6.000   1.3060   0.00000  -0.00199  -0.1330   0.0000   0.0000
   6.500   1.3693   0.00000  -0.00200  -0.1346   0.0000   0.0000
   7.000   1.4325   0.00000  -0.00201  -0.1362   0.0000   0.0000
   7.500   1.4955   0.00000  -0.00201  -0.1378   0.0000   0.0000
   8.000   1.5584   0.00000  -0.00202  -0.1394   0.0000   0.0000
   8.500   1.6213   0.00000  -0.00203  -0.1410   0.0000   0.0000
   9.000   1.6840   0.00000  -0.00203  -0.1427   0.0000   0.0000
   9.500   1.7465   0.00000  -0.00204  -0.1443   0.0000   0.0000
  10.000   1.8090   0.00000  -0.00205  -0.1459   0.0000   0.0000
  10.500   1.8713   0.00000  -0.00206  -0.1476   0.0000   0.0000
  11.000   1.9334   0.00000  -0.00207  -0.1492   0.0000   0.0000
  11.500   1.9954   0.00000  -0.00208  -0.1508   0.0000   0.0000
  12.000   2.0573   0.00000  -0.00209  -0.1524   0.0000   0.0000
  12.500   2.1190   0.00000  -0.00210  -0.1541   0.0000   0.0000
  13.000   2.1805   0.00000  -0.00211  -0.1557   0.0000   0.0000
  13.500   2.2419   0.00000  -0.00212  -0.1573   0.0000   0.0000
  14.000   2.3031   0.00000  -0.00213  -0.1589   0.0000   0.0000
  14.500   2.3641   0.00000  -0.00214  -0.1605   0.0000   0.0000
  15.000   2.4250   0.00000  -0.00215  -0.1621   0.0000   0.0000
