  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5722                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.3048   0.00000  -0.00212  -0.2226   0.0000   0.0000
  -4.500   0.3701   0.00000  -0.00213  -0.2245   0.0000   0.0000
  -4.000   0.4354   0.00000  -0.00213  -0.2264   0.0000   0.0000
  -3.500   0.5007   0.00000  -0.00214  -0.2283   0.0000   0.0000
  -3.000   0.5659   0.00000  -0.00214  -0.2302   0.0000   0.0000
  -2.500   0.6311   0.00000  -0.00215  -0.2321   0.0000   0.0000
  -2.000   0.6963   0.00000  -0.00216  -0.2340   0.0000   0.0000
  -1.500   0.7613   0.00000  -0.00216  -0.2358   0.0000   0.0000
  -1.000   0.8264   0.00000  -0.00217  -0.2377   0.0000   0.0000
  -0.500   0.8913   0.00000  -0.00218  -0.2395   0.0000   0.0000
   0.000   0.9562   0.00000  -0.00218  -0.2414   0.0000   0.0000
   0.500   1.0211   0.00000  -0.00219  -0.2432   0.0000   0.0000
   1.000   1.0858   0.00000  -0.00220  -0.2451   0.0000   0.0000
   1.500   1.1505   0.00000  -0.00221  -0.2469   0.0000   0.0000
   2.000   1.2150   0.00000  -0.00221  -0.2487   0.0000   0.0000
   2.500   1.2795   0.00000  -0.00222  -0.2505   0.0000   0.0000
   3.000   1.3439   0.00000  -0.00223  -0.2523   0.0000   0.0000
   3.500   1.4082   0.00000  -0.00224  -0.2540   0.0000   0.0000
   4.000   1.4724   0.00000  -0.00225  -0.2558   0.0000   0.0000
   4.500   1.5365   0.00000  -0.00226  -0.2575   0.0000   0.0000
   5.000   1.6004   0.00000  -0.00227  -0.2593   0.0000   0.0000
   5.500   1.6642   0.00000  -0.00228  -0.2610   0.0000   0.0000
   6.000   1.7279   0.00000  -0.00229  -0.2627   0.0000   0.0000
   6.500   1.7915   0.00000  -0.00230  -0.2644   0.0000   0.0000
   7.000   1.8549   0.00000  -0.00231  -0.2661   0.0000   0.0000
   7.500   1.9182   0.00000  -0.00232  -0.2677   0.0000   0.0000
   8.000   1.9814   0.00000  -0.00233  -0.2694   0.0000   0.0000
   8.500   2.0444   0.00000  -0.00234  -0.2710   0.0000   0.0000
   9.000   2.1072   0.00000  -0.00235  -0.2726   0.0000   0.0000
   9.500   2.1699   0.00000  -0.00236  -0.2742   0.0000   0.0000
  10.000   2.2324   0.00000  -0.00237  -0.2758   0.0000   0.0000
  10.500   2.2948   0.00000  -0.00238  -0.2773   0.0000   0.0000
  11.000   2.3570   0.00000  -0.00239  -0.2788   0.0000   0.0000
  11.500   2.4190   0.00000  -0.00240  -0.2804   0.0000   0.0000
  12.000   2.4808   0.00000  -0.00241  -0.2819   0.0000   0.0000
  12.500   2.5424   0.00000  -0.00242  -0.2833   0.0000   0.0000
  13.000   2.6038   0.00000  -0.00244  -0.2848   0.0000   0.0000
  13.500   2.6650   0.00000  -0.00245  -0.2862   0.0000   0.0000
  14.000   2.7261   0.00000  -0.00246  -0.2876   0.0000   0.0000
  14.500   2.7869   0.00000  -0.00247  -0.2890   0.0000   0.0000
  15.000   2.8475   0.00000  -0.00248  -0.2903   0.0000   0.0000
