  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0009                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5663   0.02664   0.01551  -0.0032   1.0000   0.3159
  -4.500  -0.5319   0.02339   0.01346   0.0036   1.0000   0.4983
  -4.000  -0.5041   0.02259   0.01358   0.0162   1.0000   0.6992
  -3.500  -0.4146   0.02444   0.01498   0.0223   1.0000   0.8646
  -3.000  -0.1613   0.02296   0.01188  -0.0141   1.0000   1.0000
  -2.500  -0.1355   0.02109   0.00978  -0.0144   1.0000   1.0000
  -2.000  -0.1076   0.01981   0.00832  -0.0134   1.0000   1.0000
  -1.500  -0.0791   0.01895   0.00732  -0.0112   1.0000   1.0000
  -1.000  -0.0513   0.01841   0.00669  -0.0081   1.0000   1.0000
  -0.500  -0.0252   0.01810   0.00635  -0.0043   1.0000   1.0000
   0.000  -0.0000   0.01801   0.00624   0.0000   1.0000   1.0000
   0.500   0.0252   0.01810   0.00635   0.0043   1.0000   1.0000
   1.000   0.0514   0.01840   0.00669   0.0081   1.0000   1.0000
   1.500   0.0792   0.01895   0.00732   0.0112   1.0000   1.0000
   2.000   0.1077   0.01980   0.00832   0.0133   1.0000   1.0000
   2.500   0.1356   0.02109   0.00977   0.0144   1.0000   1.0000
   3.000   0.1615   0.02295   0.01187   0.0141   1.0000   1.0000
   3.500   0.4147   0.02444   0.01498  -0.0223   0.8646   1.0000
   4.000   0.5041   0.02259   0.01358  -0.0162   0.6992   1.0000
   4.500   0.5319   0.02339   0.01346  -0.0036   0.4983   1.0000
   5.000   0.5663   0.02664   0.01551   0.0032   0.3160   1.0000
   5.500   0.6126   0.03072   0.01930   0.0060   0.2338   1.0000
   6.000   0.6595   0.03540   0.02410   0.0081   0.1939   1.0000
   6.500   0.6995   0.04147   0.03114   0.0102   0.1742   1.0000
   7.000   0.7317   0.04854   0.03893   0.0120   0.1622   1.0000
   7.500   0.7501   0.05812   0.04943   0.0126   0.1633   1.0000
   8.000   0.7614   0.06839   0.06018   0.0122   0.1651   1.0000
   8.500   0.7082   0.08772   0.08002  -0.0015   0.2074   1.0000
   9.000   0.6136   0.11241   0.10432  -0.0369   0.4150   1.0000
  10.000   0.6200   0.12615   0.11799  -0.0367   0.3657   1.0000
  10.500   0.6359   0.13422   0.12605  -0.0365   0.3392   1.0000
  11.000   0.6453   0.14129   0.13310  -0.0367   0.3145   1.0000
  11.500   0.6624   0.15020   0.14200  -0.0373   0.2962   1.0000
  12.000   0.6584   0.15541   0.14713  -0.0389   0.2770   1.0000
  12.500   0.6725   0.16287   0.15462  -0.0397   0.2559   1.0000
  13.000   0.6866   0.17070   0.16244  -0.0410   0.2400   1.0000
  13.500   0.6942   0.17722   0.16892  -0.0431   0.2263   1.0000
  14.000   0.7038   0.18383   0.17549  -0.0454   0.2127   1.0000
  14.500   0.7149   0.19047   0.18211  -0.0479   0.1993   1.0000
  15.000   0.7270   0.19724   0.18887  -0.0506   0.1880   1.0000
