  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.015 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0129   0.05736   0.04013  -0.0359   1.0000   1.0000
  -4.500  -0.0027   0.05407   0.03680  -0.0365   1.0000   1.0000
  -4.000   0.0047   0.05114   0.03387  -0.0364   1.0000   1.0000
  -3.500   0.0082   0.04862   0.03135  -0.0354   1.0000   1.0000
  -3.000   0.0066   0.04650   0.02928  -0.0333   1.0000   1.0000
  -2.500  -0.0006   0.04478   0.02760  -0.0299   1.0000   1.0000
  -2.000  -0.0141   0.04344   0.02629  -0.0252   1.0000   1.0000
  -1.500  -0.0332   0.04244   0.02529  -0.0192   1.0000   1.0000
  -1.000  -0.0545   0.04174   0.02453  -0.0125   1.0000   1.0000
  -0.500  -0.0729   0.04134   0.02401  -0.0057   1.0000   1.0000
   0.000  -0.0829   0.04134   0.02379   0.0002   1.0000   1.0000
   0.500  -0.0835   0.04176   0.02392   0.0049   1.0000   1.0000
   1.000  -0.0758   0.04257   0.02446   0.0083   1.0000   1.0000
   1.500  -0.0618   0.04374   0.02539   0.0106   1.0000   1.0000
   2.000  -0.0437   0.04525   0.02670   0.0121   1.0000   1.0000
   2.500  -0.0232   0.04707   0.02836   0.0129   1.0000   1.0000
   3.000  -0.0013   0.04918   0.03035   0.0133   1.0000   1.0000
   3.500   0.0214   0.05158   0.03269   0.0132   1.0000   1.0000
   4.000   0.0444   0.05428   0.03536   0.0127   1.0000   1.0000
   4.500   0.0673   0.05728   0.03835   0.0120   1.0000   1.0000
   5.000   0.0899   0.06058   0.04169   0.0110   1.0000   1.0000
   5.500   0.1121   0.06417   0.04534   0.0097   1.0000   1.0000
   6.000   0.1337   0.06807   0.04932   0.0082   1.0000   1.0000
   6.500   0.1548   0.07227   0.05364   0.0066   1.0000   1.0000
   7.000   0.1753   0.07678   0.05826   0.0048   1.0000   1.0000
   7.500   0.1951   0.08157   0.06320   0.0028   1.0000   1.0000
   8.000   0.2145   0.08664   0.06842   0.0006   1.0000   1.0000
   8.500   0.2335   0.09198   0.07392  -0.0017   1.0000   1.0000
   9.000   0.2521   0.09756   0.07967  -0.0040   1.0000   1.0000
   9.500   0.2705   0.10336   0.08563  -0.0065   1.0000   1.0000
  10.000   0.2889   0.10934   0.09178  -0.0091   1.0000   1.0000
  10.500   0.3073   0.11549   0.09809  -0.0119   1.0000   1.0000
  11.000   0.3257   0.12176   0.10452  -0.0147   1.0000   1.0000
  11.500   0.3695   0.13319   0.11621  -0.0236   0.9818   1.0000
  12.000   0.4150   0.14342   0.12673  -0.0326   0.9287   1.0000
  12.500   0.4530   0.15310   0.13662  -0.0389   0.8810   1.0000
  13.000   0.4878   0.16226   0.14599  -0.0439   0.8346   1.0000
  13.500   0.5226   0.17260   0.15648  -0.0486   0.7939   1.0000
  14.000   0.5489   0.18032   0.16433  -0.0514   0.7566   1.0000
  14.500   0.5713   0.18664   0.17078  -0.0536   0.7214   1.0000
  15.000   0.5888   0.19155   0.17574  -0.0551   0.6901   1.0000
