  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3221                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2886   0.00000  -0.00207  -0.0425   0.0000   0.0000
  -4.500  -0.2239   0.00000  -0.00207  -0.0438   0.0000   0.0000
  -4.000  -0.1591   0.00000  -0.00207  -0.0452   0.0000   0.0000
  -3.500  -0.0944   0.00000  -0.00206  -0.0467   0.0000   0.0000
  -3.000  -0.0296   0.00000  -0.00206  -0.0481   0.0000   0.0000
  -2.500   0.0351   0.00000  -0.00206  -0.0496   0.0000   0.0000
  -2.000   0.0999   0.00000  -0.00206  -0.0511   0.0000   0.0000
  -1.500   0.1646   0.00000  -0.00205  -0.0526   0.0000   0.0000
  -1.000   0.2294   0.00000  -0.00205  -0.0541   0.0000   0.0000
  -0.500   0.2941   0.00000  -0.00205  -0.0556   0.0000   0.0000
   0.000   0.3588   0.00000  -0.00205  -0.0572   0.0000   0.0000
   0.500   0.4234   0.00000  -0.00205  -0.0587   0.0000   0.0000
   1.000   0.4881   0.00000  -0.00205  -0.0603   0.0000   0.0000
   1.500   0.5527   0.00000  -0.00205  -0.0619   0.0000   0.0000
   2.000   0.6172   0.00000  -0.00205  -0.0635   0.0000   0.0000
   2.500   0.6817   0.00000  -0.00205  -0.0652   0.0000   0.0000
   3.000   0.7462   0.00000  -0.00205  -0.0668   0.0000   0.0000
   3.500   0.8106   0.00000  -0.00206  -0.0684   0.0000   0.0000
   4.000   0.8749   0.00000  -0.00206  -0.0701   0.0000   0.0000
   4.500   0.9392   0.00000  -0.00206  -0.0718   0.0000   0.0000
   5.000   1.0034   0.00000  -0.00206  -0.0735   0.0000   0.0000
   5.500   1.0675   0.00000  -0.00207  -0.0752   0.0000   0.0000
   6.000   1.1316   0.00000  -0.00207  -0.0769   0.0000   0.0000
   6.500   1.1955   0.00000  -0.00208  -0.0786   0.0000   0.0000
   7.000   1.2594   0.00000  -0.00208  -0.0803   0.0000   0.0000
   7.500   1.3232   0.00000  -0.00208  -0.0821   0.0000   0.0000
   8.000   1.3869   0.00000  -0.00209  -0.0838   0.0000   0.0000
   8.500   1.4504   0.00000  -0.00209  -0.0856   0.0000   0.0000
   9.000   1.5139   0.00000  -0.00210  -0.0873   0.0000   0.0000
   9.500   1.5772   0.00000  -0.00211  -0.0891   0.0000   0.0000
  10.000   1.6404   0.00000  -0.00211  -0.0909   0.0000   0.0000
  10.500   1.7035   0.00000  -0.00212  -0.0927   0.0000   0.0000
  11.000   1.7665   0.00000  -0.00213  -0.0945   0.0000   0.0000
  11.500   1.8293   0.00000  -0.00213  -0.0962   0.0000   0.0000
  12.000   1.8920   0.00000  -0.00214  -0.0980   0.0000   0.0000
  12.500   1.9546   0.00000  -0.00215  -0.0998   0.0000   0.0000
  13.000   2.0170   0.00000  -0.00215  -0.1016   0.0000   0.0000
  13.500   2.0792   0.00000  -0.00216  -0.1034   0.0000   0.0000
  14.000   2.1413   0.00000  -0.00217  -0.1052   0.0000   0.0000
  14.500   2.2032   0.00000  -0.00218  -0.1071   0.0000   0.0000
  15.000   2.2650   0.00000  -0.00219  -0.1089   0.0000   0.0000
