  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2617                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5779   0.06192   0.05196   0.0103   1.0000   0.4727
  -4.500  -0.5691   0.05750   0.04747   0.0142   1.0000   0.5013
  -4.000  -0.5589   0.05301   0.04281   0.0168   1.0000   0.5360
  -3.500  -0.5354   0.05056   0.04031   0.0213   1.0000   0.5750
  -3.000  -0.5126   0.04800   0.03765   0.0251   1.0000   0.6186
  -2.500  -0.4874   0.04602   0.03562   0.0294   1.0000   0.6655
  -2.000  -0.4603   0.04461   0.03418   0.0343   1.0000   0.7159
  -1.500  -0.4345   0.04314   0.03267   0.0386   1.0000   0.7730
  -1.000  -0.3957   0.04244   0.03194   0.0415   1.0000   0.8388
  -0.500  -0.2537   0.04429   0.03351   0.0249   1.0000   0.9323
   0.000  -0.0793   0.04549   0.03433  -0.0067   1.0000   1.0000
   0.500  -0.1213   0.04319   0.03203  -0.0006   1.0000   1.0000
   1.000  -0.1529   0.04117   0.02987   0.0046   1.0000   1.0000
   1.500  -0.1349   0.04181   0.03015   0.0036   1.0000   1.0000
   2.000  -0.1051   0.04361   0.03163   0.0018   1.0000   1.0000
   2.500  -0.0744   0.04590   0.03368   0.0001   1.0000   1.0000
   3.000  -0.0442   0.04852   0.03612  -0.0014   1.0000   1.0000
   3.500  -0.0148   0.05145   0.03891  -0.0030   1.0000   1.0000
   4.000   0.0138   0.05466   0.04203  -0.0046   1.0000   1.0000
   4.500   0.0416   0.05815   0.04546  -0.0062   1.0000   1.0000
   5.000   0.0684   0.06192   0.04920  -0.0080   1.0000   1.0000
   5.500   0.1138   0.06754   0.05482  -0.0137   0.9905   1.0000
   6.000   0.1911   0.07620   0.06354  -0.0255   0.9524   1.0000
   6.500   0.2408   0.08280   0.07023  -0.0318   0.9200   1.0000
   7.000   0.2705   0.08766   0.07518  -0.0344   0.8899   1.0000
   7.500   0.3049   0.09374   0.08135  -0.0378   0.8607   1.0000
   8.000   0.3494   0.10121   0.08893  -0.0425   0.8281   1.0000
   8.500   0.3758   0.10665   0.09449  -0.0441   0.7947   1.0000
   9.000   0.3977   0.11238   0.10031  -0.0453   0.7651   1.0000
   9.500   0.4370   0.12037   0.10842  -0.0488   0.7329   1.0000
  10.000   0.4581   0.12585   0.11401  -0.0495   0.6990   1.0000
  10.500   0.4753   0.13164   0.11987  -0.0501   0.6698   1.0000
  11.000   0.5175   0.14094   0.12930  -0.0533   0.6379   1.0000
  11.500   0.5198   0.14435   0.13276  -0.0524   0.6094   1.0000
  12.000   0.5639   0.15474   0.14328  -0.0556   0.5801   1.0000
  12.500   0.5646   0.15799   0.14657  -0.0552   0.5564   1.0000
  13.000   0.5814   0.16363   0.15227  -0.0562   0.5298   1.0000
  13.500   0.6091   0.17143   0.16016  -0.0580   0.5051   1.0000
  14.000   0.6419   0.18142   0.17023  -0.0603   0.4829   1.0000
  14.500   0.6535   0.18640   0.17525  -0.0615   0.4630   1.0000
  15.000   0.6682   0.19194   0.18083  -0.0631   0.4433   1.0000
