  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2306                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.060 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4348   0.05928   0.05352  -0.0155   1.0000   0.2955
  -3.500  -0.2405   0.03105   0.02177  -0.0388   1.0000   0.1142
  -3.000  -0.1868   0.02550   0.01538  -0.0376   1.0000   0.1109
  -2.500  -0.1336   0.02178   0.01108  -0.0361   1.0000   0.1308
  -2.000  -0.0814   0.01875   0.00805  -0.0343   1.0000   0.1803
  -1.500  -0.0226   0.01338   0.00524  -0.0322   1.0000   1.0000
  -1.000   0.0242   0.01347   0.00454  -0.0307   1.0000   1.0000
  -0.500   0.0708   0.01367   0.00427  -0.0295   1.0000   1.0000
   0.000   0.1173   0.01397   0.00423  -0.0286   1.0000   1.0000
   0.500   0.1630   0.01441   0.00449  -0.0278   1.0000   1.0000
   1.000   0.2076   0.01503   0.00503  -0.0274   1.0000   1.0000
   1.500   0.2500   0.01594   0.00595  -0.0274   1.0000   1.0000
   2.000   0.2888   0.01733   0.00743  -0.0281   1.0000   1.0000
   2.500   0.4314   0.01856   0.00910  -0.0472   0.9434   1.0000
   3.000   0.5490   0.01861   0.00978  -0.0581   0.8788   1.0000
   3.500   0.6245   0.01848   0.01008  -0.0587   0.8124   1.0000
   4.000   0.6790   0.01873   0.01072  -0.0552   0.7475   1.0000
   4.500   0.7212   0.01871   0.01081  -0.0482   0.6629   1.0000
   5.000   0.7509   0.01842   0.01020  -0.0384   0.5138   1.0000
   5.500   0.7673   0.02368   0.01278  -0.0304   0.1290   1.0000
   6.000   0.8145   0.02851   0.01744  -0.0274   0.0967   1.0000
   6.500   0.8669   0.03383   0.02322  -0.0254   0.0818   1.0000
   7.000   0.9147   0.04090   0.03132  -0.0228   0.0817   1.0000
   7.500   0.9482   0.04899   0.04056  -0.0201   0.0819   1.0000
   8.000   0.9688   0.05860   0.05138  -0.0178   0.0884   1.0000
   8.500   0.9648   0.07267   0.06647  -0.0183   0.1136   1.0000
