  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7407                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2666   0.00000  -0.00095  -0.1844   0.0000   0.0000
  -4.500   0.3251   0.00000  -0.00092  -0.1849   0.0000   0.0000
  -4.000   0.3836   0.00000  -0.00089  -0.1854   0.0000   0.0000
  -3.500   0.4420   0.00000  -0.00087  -0.1859   0.0000   0.0000
  -3.000   0.5004   0.00000  -0.00085  -0.1864   0.0000   0.0000
  -2.500   0.5588   0.00000  -0.00083  -0.1870   0.0000   0.0000
  -2.000   0.6171   0.00000  -0.00081  -0.1875   0.0000   0.0000
  -1.500   0.6754   0.00000  -0.00079  -0.1881   0.0000   0.0000
  -1.000   0.7337   0.00000  -0.00078  -0.1887   0.0000   0.0000
  -0.500   0.7918   0.00000  -0.00077  -0.1893   0.0000   0.0000
   0.000   0.8499   0.00000  -0.00076  -0.1899   0.0000   0.0000
   0.500   0.9080   0.00000  -0.00076  -0.1905   0.0000   0.0000
   1.000   0.9659   0.00000  -0.00076  -0.1912   0.0000   0.0000
   1.500   1.0238   0.00000  -0.00076  -0.1918   0.0000   0.0000
   2.000   1.0817   0.00000  -0.00076  -0.1925   0.0000   0.0000
   2.500   1.1394   0.00000  -0.00077  -0.1931   0.0000   0.0000
   3.000   1.1970   0.00000  -0.00078  -0.1938   0.0000   0.0000
   3.500   1.2546   0.00000  -0.00079  -0.1945   0.0000   0.0000
   4.000   1.3120   0.00000  -0.00081  -0.1952   0.0000   0.0000
   4.500   1.3694   0.00000  -0.00083  -0.1959   0.0000   0.0000
   5.000   1.4266   0.00000  -0.00085  -0.1966   0.0000   0.0000
   5.500   1.4837   0.00000  -0.00088  -0.1973   0.0000   0.0000
   6.000   1.5408   0.00000  -0.00090  -0.1981   0.0000   0.0000
   6.500   1.5977   0.00000  -0.00094  -0.1988   0.0000   0.0000
   7.000   1.6544   0.00000  -0.00097  -0.1996   0.0000   0.0000
   7.500   1.7111   0.00000  -0.00101  -0.2003   0.0000   0.0000
   8.000   1.7676   0.00000  -0.00105  -0.2011   0.0000   0.0000
   8.500   1.8240   0.00000  -0.00110  -0.2019   0.0000   0.0000
   9.000   1.8802   0.00000  -0.00115  -0.2027   0.0000   0.0000
   9.500   1.9363   0.00000  -0.00120  -0.2035   0.0000   0.0000
  10.000   1.9923   0.00000  -0.00126  -0.2043   0.0000   0.0000
  10.500   2.0481   0.00000  -0.00132  -0.2051   0.0000   0.0000
  11.000   2.1037   0.00000  -0.00138  -0.2059   0.0000   0.0000
  11.500   2.1592   0.00000  -0.00145  -0.2067   0.0000   0.0000
  12.000   2.2145   0.00000  -0.00151  -0.2075   0.0000   0.0000
  12.500   2.2697   0.00000  -0.00159  -0.2084   0.0000   0.0000
  13.000   2.3246   0.00000  -0.00167  -0.2092   0.0000   0.0000
  13.500   2.3794   0.00000  -0.00175  -0.2101   0.0000   0.0000
  14.000   2.4341   0.00000  -0.00183  -0.2109   0.0000   0.0000
  14.500   2.4885   0.00000  -0.00192  -0.2118   0.0000   0.0000
  15.000   2.5427   0.00000  -0.00201  -0.2126   0.0000   0.0000
