  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4721                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.020 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0111   0.10418   0.09063  -0.0311   1.0000   1.0000
  -4.500   0.0129   0.10125   0.08777  -0.0294   1.0000   1.0000
  -4.000   0.0131   0.09857   0.08517  -0.0277   1.0000   1.0000
  -3.000  -0.2627   0.10134   0.08898   0.0228   1.0000   0.7828
  -2.500  -0.3080   0.09768   0.08545   0.0292   1.0000   0.7603
  -2.000  -0.3420   0.09372   0.08157   0.0351   1.0000   0.7588
  -1.500  -0.3840   0.08946   0.07738   0.0424   1.0000   0.7626
  -1.000  -0.3930   0.08530   0.07322   0.0455   1.0000   0.7816
  -0.500  -0.4032   0.08122   0.06912   0.0489   1.0000   0.8059
   0.000  -0.3776   0.07818   0.06599   0.0476   1.0000   0.8430
   0.500  -0.3378   0.07599   0.06368   0.0432   1.0000   0.8884
   1.000  -0.1456   0.07899   0.06632   0.0086   1.0000   0.9697
   1.500  -0.0857   0.07921   0.06642  -0.0044   1.0000   1.0000
   2.000  -0.1045   0.07703   0.06424  -0.0017   1.0000   1.0000
   2.500  -0.1249   0.07448   0.06169   0.0013   1.0000   1.0000
   3.000  -0.1443   0.07168   0.05888   0.0041   1.0000   1.0000
   3.500  -0.1432   0.07028   0.05738   0.0032   1.0000   1.0000
   4.000  -0.1092   0.07200   0.05888  -0.0034   1.0000   1.0000
   4.500  -0.0650   0.07538   0.06203  -0.0111   1.0000   1.0000
   5.000  -0.0215   0.07946   0.06588  -0.0179   1.0000   1.0000
   5.500   0.0189   0.08387   0.07008  -0.0236   1.0000   1.0000
   6.000   0.0563   0.08849   0.07453  -0.0284   1.0000   1.0000
   6.500   0.0910   0.09328   0.07917  -0.0327   1.0000   1.0000
   7.000   0.1237   0.09821   0.08399  -0.0365   1.0000   1.0000
   7.500   0.1548   0.10329   0.08899  -0.0400   1.0000   1.0000
   8.000   0.2121   0.11232   0.09794  -0.0490   0.9822   1.0000
   8.500   0.2599   0.12061   0.10619  -0.0560   0.9640   1.0000
   9.000   0.2929   0.12587   0.11147  -0.0601   0.9428   1.0000
   9.500   0.3354   0.13371   0.11933  -0.0659   0.9214   1.0000
  10.000   0.3695   0.14031   0.12593  -0.0701   0.9012   1.0000
  10.500   0.3959   0.14470   0.13038  -0.0729   0.8781   1.0000
  11.000   0.4327   0.15195   0.13767  -0.0774   0.8545   1.0000
  11.500   0.4666   0.15928   0.14504  -0.0815   0.8327   1.0000
  12.000   0.4885   0.16278   0.14859  -0.0835   0.8082   1.0000
  12.500   0.5239   0.17029   0.15617  -0.0877   0.7827   1.0000
  13.000   0.5529   0.17681   0.16273  -0.0909   0.7601   1.0000
  13.500   0.5740   0.18037   0.16635  -0.0929   0.7350   1.0000
  14.000   0.6051   0.18723   0.17328  -0.0963   0.7093   1.0000
  14.500   0.6419   0.19721   0.18336  -0.1005   0.6854   1.0000
  15.000   0.6635   0.20194   0.18812  -0.1029   0.6636   1.0000
