  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1214                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5742   0.03238   0.02170  -0.0002   1.0000   0.3748
  -4.500  -0.5394   0.03018   0.02001   0.0051   1.0000   0.4618
  -4.000  -0.5107   0.02929   0.01999   0.0154   1.0000   0.6099
  -3.500  -0.4651   0.03118   0.02213   0.0281   1.0000   0.7581
  -3.000  -0.1330   0.03485   0.02425  -0.0062   1.0000   0.9377
  -2.500   0.0256   0.03125   0.02012  -0.0306   1.0000   1.0000
  -2.000   0.0192   0.03020   0.01911  -0.0261   1.0000   1.0000
  -1.500  -0.0018   0.02954   0.01849  -0.0193   1.0000   1.0000
  -1.000  -0.0349   0.02914   0.01811  -0.0108   1.0000   1.0000
  -0.500  -0.0691   0.02896   0.01788  -0.0020   1.0000   1.0000
   0.000  -0.0891   0.02920   0.01799   0.0050   1.0000   1.0000
   0.500  -0.0916   0.03000   0.01860   0.0095   1.0000   1.0000
   1.000  -0.0616   0.03175   0.02017   0.0081   0.9930   1.0000
   1.500   0.0798   0.03511   0.02346  -0.0121   0.9303   1.0000
   2.000   0.2093   0.03730   0.02569  -0.0273   0.8703   1.0000
   2.500   0.3025   0.03876   0.02723  -0.0346   0.8142   1.0000
   3.000   0.3978   0.03969   0.02829  -0.0404   0.7638   1.0000
   3.500   0.4384   0.04166   0.03027  -0.0385   0.7200   1.0000
   4.000   0.4835   0.04365   0.03230  -0.0369   0.6812   1.0000
   4.500   0.5192   0.04620   0.03489  -0.0345   0.6468   1.0000
   5.000   0.5588   0.04877   0.03753  -0.0324   0.6157   1.0000
   5.500   0.5716   0.05308   0.04187  -0.0292   0.5878   1.0000
   6.000   0.5898   0.05755   0.04639  -0.0268   0.5625   1.0000
   6.500   0.5737   0.06439   0.05320  -0.0242   0.5425   1.0000
   7.500   0.5727   0.07756   0.06644  -0.0223   0.5061   1.0000
   8.000   0.5788   0.08444   0.07339  -0.0223   0.4907   1.0000
   8.500   0.5654   0.09319   0.08218  -0.0239   0.4903   1.0000
