  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5722                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2974   0.12828   0.11956   0.0140   1.0000   0.5979
  -4.500  -0.2989   0.12497   0.11633   0.0174   1.0000   0.6227
  -4.000  -0.2985   0.12169   0.11311   0.0205   1.0000   0.6494
  -3.500  -0.2999   0.11849   0.10998   0.0238   1.0000   0.6757
  -3.000  -0.3041   0.11535   0.10689   0.0271   1.0000   0.7005
  -2.500  -0.5390   0.08648   0.07779   0.0091   1.0000   0.4448
  -2.000  -0.5114   0.07953   0.07060  -0.0002   1.0000   0.4649
  -1.500  -0.4831   0.07714   0.06814  -0.0013   1.0000   0.4861
  -1.000  -0.4538   0.07549   0.06644  -0.0019   1.0000   0.5089
  -0.500  -0.4187   0.07404   0.06489  -0.0047   1.0000   0.5351
   0.000  -0.3811   0.07326   0.06402  -0.0077   1.0000   0.5634
   0.500  -0.3513   0.07337   0.06412  -0.0071   1.0000   0.5902
   1.000  -0.3220   0.07381   0.06455  -0.0065   1.0000   0.6183
   1.500  -0.2869   0.07486   0.06559  -0.0071   0.9979   0.6499
   2.000  -0.2299   0.07758   0.06821  -0.0125   0.9859   0.6899
   2.500  -0.1785   0.08017   0.07073  -0.0167   0.9720   0.7312
   3.000  -0.1356   0.08229   0.07281  -0.0189   0.9581   0.7729
   3.500  -0.0989   0.08406   0.07456  -0.0199   0.9442   0.8171
   4.000  -0.0640   0.08581   0.07631  -0.0208   0.9305   0.8677
   4.500  -0.0320   0.08722   0.07781  -0.0211   0.9165   0.9289
   5.000   0.0144   0.08853   0.07922  -0.0279   0.8948   1.0000
   5.500   0.0824   0.09390   0.08443  -0.0412   0.8776   1.0000
   6.000   0.1454   0.09969   0.09008  -0.0526   0.8605   1.0000
   6.500   0.2020   0.10556   0.09582  -0.0620   0.8432   1.0000
   7.000   0.2543   0.11151   0.10166  -0.0699   0.8248   1.0000
   7.500   0.3040   0.11767   0.10771  -0.0768   0.8059   1.0000
   8.000   0.3526   0.12428   0.11422  -0.0829   0.7868   1.0000
   8.500   0.3911   0.13008   0.11994  -0.0872   0.7678   1.0000
   9.000   0.4141   0.13366   0.12349  -0.0890   0.7463   1.0000
   9.500   0.4457   0.13849   0.12828  -0.0918   0.7235   1.0000
  10.500   0.5151   0.14975   0.13947  -0.0979   0.6792   1.0000
  11.000   0.5469   0.15541   0.14512  -0.1005   0.6578   1.0000
  12.000   0.6006   0.16585   0.15556  -0.1049   0.6162   1.0000
  12.500   0.6250   0.17091   0.16063  -0.1069   0.5958   1.0000
  13.000   0.6481   0.17597   0.16571  -0.1090   0.5763   1.0000
  13.500   0.6717   0.18129   0.17104  -0.1113   0.5577   1.0000
  14.000   0.6974   0.18713   0.17691  -0.1137   0.5399   1.0000
  14.500   0.7286   0.19431   0.18412  -0.1164   0.5222   1.0000
  15.000   0.7683   0.20376   0.19363  -0.1193   0.5031   1.0000
