  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1322                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5235   0.00000  -0.00216  -0.0079   0.0000   0.0000
  -4.500  -0.4584   0.00000  -0.00216  -0.0094   0.0000   0.0000
  -4.000  -0.3934   0.00000  -0.00215  -0.0110   0.0000   0.0000
  -3.500  -0.3283   0.00000  -0.00215  -0.0126   0.0000   0.0000
  -3.000  -0.2632   0.00000  -0.00215  -0.0142   0.0000   0.0000
  -2.500  -0.1980   0.00000  -0.00215  -0.0158   0.0000   0.0000
  -2.000  -0.1329   0.00000  -0.00215  -0.0174   0.0000   0.0000
  -1.500  -0.0677   0.00000  -0.00215  -0.0190   0.0000   0.0000
  -1.000  -0.0026   0.00000  -0.00215  -0.0206   0.0000   0.0000
  -0.500   0.0626   0.00000  -0.00215  -0.0222   0.0000   0.0000
   0.000   0.1277   0.00000  -0.00215  -0.0239   0.0000   0.0000
   0.500   0.1929   0.00000  -0.00215  -0.0255   0.0000   0.0000
   1.000   0.2580   0.00000  -0.00215  -0.0271   0.0000   0.0000
   1.500   0.3231   0.00000  -0.00215  -0.0287   0.0000   0.0000
   2.000   0.3882   0.00000  -0.00215  -0.0304   0.0000   0.0000
   2.500   0.4533   0.00000  -0.00215  -0.0320   0.0000   0.0000
   3.000   0.5183   0.00000  -0.00215  -0.0337   0.0000   0.0000
   3.500   0.5833   0.00000  -0.00216  -0.0353   0.0000   0.0000
   4.000   0.6482   0.00000  -0.00216  -0.0369   0.0000   0.0000
   4.500   0.7131   0.00000  -0.00216  -0.0386   0.0000   0.0000
   5.000   0.7780   0.00000  -0.00216  -0.0402   0.0000   0.0000
   5.500   0.8427   0.00000  -0.00217  -0.0419   0.0000   0.0000
   6.000   0.9075   0.00000  -0.00217  -0.0435   0.0000   0.0000
   6.500   0.9721   0.00000  -0.00218  -0.0451   0.0000   0.0000
   7.000   1.0367   0.00000  -0.00218  -0.0468   0.0000   0.0000
   7.500   1.1012   0.00000  -0.00219  -0.0484   0.0000   0.0000
   8.000   1.1656   0.00000  -0.00219  -0.0500   0.0000   0.0000
   8.500   1.2299   0.00000  -0.00220  -0.0516   0.0000   0.0000
   9.000   1.2941   0.00000  -0.00220  -0.0533   0.0000   0.0000
   9.500   1.3582   0.00000  -0.00221  -0.0549   0.0000   0.0000
  10.000   1.4223   0.00000  -0.00221  -0.0565   0.0000   0.0000
  10.500   1.4862   0.00000  -0.00222  -0.0581   0.0000   0.0000
  11.000   1.5500   0.00000  -0.00223  -0.0597   0.0000   0.0000
  11.500   1.6137   0.00000  -0.00223  -0.0613   0.0000   0.0000
  12.000   1.6772   0.00000  -0.00224  -0.0629   0.0000   0.0000
  12.500   1.7407   0.00000  -0.00225  -0.0644   0.0000   0.0000
  13.000   1.8040   0.00000  -0.00225  -0.0660   0.0000   0.0000
  13.500   1.8672   0.00000  -0.00226  -0.0676   0.0000   0.0000
  14.000   1.9302   0.00000  -0.00227  -0.0691   0.0000   0.0000
  14.500   1.9931   0.00000  -0.00228  -0.0706   0.0000   0.0000
  15.000   2.0558   0.00000  -0.00229  -0.0722   0.0000   0.0000
