  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5719                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2650   0.11412   0.10450   0.0114   1.0000   0.6918
  -4.500  -0.2563   0.10962   0.10004   0.0141   1.0000   0.7313
  -4.000  -0.2401   0.10495   0.09539   0.0157   1.0000   0.7803
  -3.500  -0.1972   0.09880   0.08917   0.0128   1.0000   0.8502
  -3.000  -0.4879   0.08264   0.07333   0.0034   1.0000   0.4485
  -2.500  -0.4650   0.07742   0.06802   0.0009   1.0000   0.4671
  -2.000  -0.4327   0.07267   0.06312  -0.0038   1.0000   0.4919
  -1.500  -0.3910   0.06886   0.05910  -0.0098   1.0000   0.5233
  -1.000  -0.3624   0.06737   0.05759  -0.0081   1.0000   0.5530
  -0.500  -0.3178   0.06576   0.05580  -0.0126   1.0000   0.5923
   0.000  -0.2924   0.06513   0.05518  -0.0095   1.0000   0.6259
   0.500  -0.2569   0.06465   0.05461  -0.0103   1.0000   0.6673
   1.000  -0.2222   0.06451   0.05440  -0.0106   1.0000   0.7116
   1.500  -0.1865   0.06458   0.05438  -0.0114   1.0000   0.7612
   2.000  -0.1554   0.06456   0.05432  -0.0109   1.0000   0.8143
   2.500  -0.1246   0.06461   0.05435  -0.0106   1.0000   0.8776
   3.000  -0.0948   0.06421   0.05409  -0.0113   1.0000   0.9573
   3.500  -0.0596   0.06439   0.05428  -0.0184   1.0000   1.0000
   4.000   0.0129   0.06912   0.05877  -0.0332   1.0000   1.0000
   4.500   0.0912   0.07559   0.06498  -0.0480   0.9946   1.0000
   5.000   0.1716   0.08326   0.07243  -0.0621   0.9777   1.0000
   5.500   0.2359   0.08993   0.07894  -0.0723   0.9568   1.0000
   6.000   0.2949   0.09714   0.08602  -0.0809   0.9387   1.0000
   6.500   0.3289   0.10168   0.09052  -0.0848   0.9197   1.0000
   7.000   0.3688   0.10732   0.09612  -0.0895   0.8995   1.0000
   7.500   0.4113   0.11372   0.10249  -0.0945   0.8797   1.0000
   8.000   0.4561   0.12110   0.10986  -0.0998   0.8604   1.0000
   8.500   0.4817   0.12612   0.11489  -0.1020   0.8418   1.0000
   9.000   0.5045   0.13053   0.11935  -0.1036   0.8195   1.0000
   9.500   0.5415   0.13701   0.12586  -0.1074   0.7953   1.0000
  10.000   0.5737   0.14353   0.13243  -0.1105   0.7731   1.0000
  10.500   0.5966   0.14793   0.13689  -0.1120   0.7458   1.0000
  11.000   0.6384   0.15626   0.14529  -0.1162   0.7208   1.0000
  11.500   0.6515   0.15942   0.14851  -0.1167   0.6943   1.0000
  12.000   0.6852   0.16623   0.15541  -0.1196   0.6671   1.0000
  12.500   0.7242   0.17540   0.16465  -0.1231   0.6428   1.0000
  13.000   0.7360   0.17881   0.16814  -0.1241   0.6197   1.0000
  13.500   0.7537   0.18329   0.17269  -0.1258   0.5950   1.0000
  14.000   0.7760   0.18884   0.17830  -0.1279   0.5706   1.0000
  14.500   0.7995   0.19479   0.18434  -0.1302   0.5474   1.0000
  15.000   0.8222   0.20081   0.19043  -0.1326   0.5255   1.0000
