  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5812                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.015 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.500  -0.3237   0.09431   0.08052   0.0097   1.0000   0.7184
  -4.000  -0.3644   0.09061   0.07717   0.0143   1.0000   0.6639
  -3.500  -0.3775   0.08505   0.07178   0.0154   1.0000   0.6490
  -3.000  -0.3803   0.07908   0.06590   0.0155   1.0000   0.6540
  -2.500  -0.3651   0.07278   0.05953   0.0157   1.0000   0.6844
  -2.000  -0.3464   0.06681   0.05346   0.0160   1.0000   0.7303
  -1.500  -0.3191   0.06066   0.04710   0.0165   1.0000   0.8002
  -0.500  -0.0972   0.04576   0.03061  -0.0251   1.0000   1.0000
   0.000  -0.0989   0.04264   0.02747  -0.0248   1.0000   1.0000
   0.500  -0.0301   0.04198   0.02617  -0.0382   1.0000   1.0000
   1.000   0.0609   0.04325   0.02676  -0.0529   1.0000   1.0000
   1.500   0.1406   0.04511   0.02810  -0.0635   1.0000   1.0000
   2.000   0.2096   0.04726   0.02993  -0.0711   1.0000   1.0000
   2.500   0.2704   0.04970   0.03219  -0.0770   1.0000   1.0000
   3.000   0.3247   0.05245   0.03487  -0.0817   1.0000   1.0000
   3.500   0.3734   0.05552   0.03799  -0.0856   1.0000   1.0000
   4.000   0.4172   0.05897   0.04156  -0.0891   1.0000   1.0000
   4.500   0.4566   0.06283   0.04561  -0.0922   1.0000   1.0000
   5.000   0.4920   0.06712   0.05014  -0.0951   1.0000   1.0000
   5.500   0.5236   0.07186   0.05519  -0.0981   1.0000   1.0000
   6.000   0.5518   0.07706   0.06073  -0.1010   1.0000   1.0000
   6.500   0.5770   0.08275   0.06680  -0.1041   1.0000   1.0000
   7.000   0.5994   0.08892   0.07335  -0.1073   1.0000   1.0000
   7.500   0.6194   0.09557   0.08039  -0.1107   1.0000   1.0000
   8.000   0.6374   0.10269   0.08794  -0.1142   1.0000   1.0000
   8.500   0.6537   0.11024   0.09589  -0.1180   1.0000   1.0000
   9.000   0.6690   0.11821   0.10425  -0.1221   1.0000   1.0000
   9.500   0.6835   0.12649   0.11292  -0.1263   1.0000   1.0000
  10.000   0.6981   0.13507   0.12187  -0.1307   1.0000   1.0000
  10.500   0.7130   0.14384   0.13098  -0.1353   1.0000   1.0000
  11.000   0.7411   0.15417   0.14172  -0.1432   0.9813   1.0000
  11.500   0.7673   0.16377   0.15165  -0.1502   0.9594   1.0000
  12.000   0.7931   0.17257   0.16077  -0.1566   0.9342   1.0000
  12.500   0.8206   0.18114   0.16961  -0.1627   0.9050   1.0000
  13.000   0.8520   0.19074   0.17943  -0.1691   0.8732   1.0000
  13.500   0.8808   0.19850   0.18743  -0.1743   0.8363   1.0000
  14.000   0.9065   0.20518   0.19426  -0.1785   0.7995   1.0000
  14.500   0.9367   0.21395   0.20319  -0.1832   0.7628   1.0000
  15.000   0.9636   0.22192   0.21129  -0.1872   0.7288   1.0000
