  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6320                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.1092   0.00000  -0.00197  -0.1267   0.0000   0.0000
  -4.500   0.1737   0.00000  -0.00197  -0.1281   0.0000   0.0000
  -4.000   0.2382   0.00000  -0.00197  -0.1295   0.0000   0.0000
  -3.500   0.3026   0.00000  -0.00196  -0.1309   0.0000   0.0000
  -3.000   0.3671   0.00000  -0.00196  -0.1324   0.0000   0.0000
  -2.500   0.4315   0.00000  -0.00196  -0.1339   0.0000   0.0000
  -2.000   0.4959   0.00000  -0.00196  -0.1354   0.0000   0.0000
  -1.500   0.5602   0.00000  -0.00196  -0.1370   0.0000   0.0000
  -1.000   0.6245   0.00000  -0.00196  -0.1385   0.0000   0.0000
  -0.500   0.6887   0.00000  -0.00196  -0.1401   0.0000   0.0000
   0.000   0.7529   0.00000  -0.00196  -0.1417   0.0000   0.0000
   0.500   0.8171   0.00000  -0.00196  -0.1434   0.0000   0.0000
   1.000   0.8812   0.00000  -0.00196  -0.1450   0.0000   0.0000
   1.500   0.9452   0.00000  -0.00197  -0.1467   0.0000   0.0000
   2.000   1.0091   0.00000  -0.00197  -0.1484   0.0000   0.0000
   2.500   1.0730   0.00000  -0.00197  -0.1502   0.0000   0.0000
   3.000   1.1367   0.00000  -0.00198  -0.1519   0.0000   0.0000
   3.500   1.2004   0.00000  -0.00198  -0.1537   0.0000   0.0000
   4.000   1.2640   0.00000  -0.00198  -0.1555   0.0000   0.0000
   4.500   1.3275   0.00000  -0.00199  -0.1573   0.0000   0.0000
   5.000   1.3909   0.00000  -0.00199  -0.1591   0.0000   0.0000
   5.500   1.4542   0.00000  -0.00200  -0.1609   0.0000   0.0000
   6.000   1.5174   0.00000  -0.00200  -0.1628   0.0000   0.0000
   6.500   1.5805   0.00000  -0.00201  -0.1647   0.0000   0.0000
   7.000   1.6435   0.00000  -0.00201  -0.1666   0.0000   0.0000
   7.500   1.7063   0.00000  -0.00202  -0.1685   0.0000   0.0000
   8.000   1.7690   0.00000  -0.00203  -0.1704   0.0000   0.0000
   8.500   1.8315   0.00000  -0.00203  -0.1723   0.0000   0.0000
   9.000   1.8940   0.00000  -0.00204  -0.1743   0.0000   0.0000
   9.500   1.9562   0.00000  -0.00205  -0.1762   0.0000   0.0000
  10.000   2.0184   0.00000  -0.00205  -0.1782   0.0000   0.0000
  10.500   2.0804   0.00000  -0.00206  -0.1802   0.0000   0.0000
  11.000   2.1422   0.00000  -0.00207  -0.1822   0.0000   0.0000
  11.500   2.2038   0.00000  -0.00208  -0.1842   0.0000   0.0000
  12.000   2.2653   0.00000  -0.00209  -0.1862   0.0000   0.0000
  12.500   2.3266   0.00000  -0.00210  -0.1882   0.0000   0.0000
  13.000   2.3878   0.00000  -0.00211  -0.1903   0.0000   0.0000
  13.500   2.4487   0.00000  -0.00212  -0.1923   0.0000   0.0000
  14.000   2.5095   0.00000  -0.00213  -0.1944   0.0000   0.0000
  14.500   2.5701   0.00000  -0.00214  -0.1964   0.0000   0.0000
  15.000   2.6305   0.00000  -0.00215  -0.1985   0.0000   0.0000
