  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5512                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.500  -0.4528   0.09122   0.08528   0.0060   1.0000   0.3806
  -4.000  -0.4485   0.08575   0.07988   0.0097   1.0000   0.4101
  -3.500  -0.4459   0.08084   0.07505   0.0127   1.0000   0.4548
  -3.000  -0.4396   0.07593   0.07021   0.0196   1.0000   0.5103
  -2.500  -0.1727   0.04413   0.03479  -0.0758   1.0000   0.2267
  -2.000  -0.1189   0.04192   0.03223  -0.0782   1.0000   0.2540
  -1.500  -0.0646   0.04062   0.03049  -0.0804   1.0000   0.2943
  -1.000  -0.0130   0.04017   0.02986  -0.0819   1.0000   0.3489
  -0.500   0.0353   0.04032   0.03009  -0.0824   1.0000   0.4214
   0.000   0.0844   0.04080   0.03074  -0.0828   1.0000   0.5246
   0.500   0.1339   0.04091   0.03162  -0.0824   1.0000   0.7069
   1.000   0.1602   0.04109   0.03174  -0.0810   1.0000   1.0000
   1.500   0.2018   0.04362   0.03366  -0.0826   1.0000   1.0000
   2.000   0.2392   0.04631   0.03597  -0.0834   1.0000   1.0000
   2.500   0.2745   0.04920   0.03859  -0.0841   1.0000   1.0000
   3.000   0.3081   0.05230   0.04149  -0.0847   1.0000   1.0000
   3.500   0.3420   0.05567   0.04474  -0.0857   0.9987   1.0000
   4.000   0.5347   0.06053   0.04933  -0.1088   0.8580   1.0000
   4.500   0.5902   0.06363   0.05243  -0.1112   0.8309   1.0000
   5.000   0.6412   0.06670   0.05554  -0.1129   0.8043   1.0000
   5.500   0.6754   0.06993   0.05886  -0.1124   0.7777   1.0000
   6.000   0.7214   0.07312   0.06216  -0.1131   0.7496   1.0000
   6.500   0.7728   0.07613   0.06533  -0.1140   0.7205   1.0000
   7.000   0.8259   0.07885   0.06827  -0.1145   0.6907   1.0000
   7.500   0.8570   0.08215   0.07178  -0.1130   0.6599   1.0000
   8.000   0.8995   0.08483   0.07472  -0.1119   0.6275   1.0000
   8.500   0.9424   0.08710   0.07727  -0.1102   0.5932   1.0000
   9.000   0.9625   0.09066   0.08110  -0.1073   0.5566   1.0000
   9.500   1.0246   0.08983   0.08067  -0.1041   0.5162   1.0000
  10.000   1.0666   0.08962   0.08085  -0.0994   0.4725   1.0000
  10.500   1.3952   0.04590   0.03741  -0.0863   0.3473   1.0000
  11.000   1.3974   0.04915   0.03990  -0.0780   0.2695   1.0000
  11.500   1.4217   0.05352   0.04366  -0.0734   0.2133   1.0000
  12.000   1.4478   0.05895   0.04916  -0.0699   0.1800   1.0000
  12.500   1.4941   0.06503   0.05521  -0.0689   0.1554   1.0000
  13.000   1.4677   0.07238   0.06338  -0.0623   0.1487   1.0000
  13.500   1.4675   0.08024   0.07160  -0.0589   0.1403   1.0000
  14.000   1.4104   0.09055   0.08257  -0.0547   0.1399   1.0000
  14.500   1.3448   0.10385   0.09636  -0.0546   0.1409   1.0000
