  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5314                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0724   0.06924   0.06124  -0.0337   1.0000   1.0000
  -4.500  -0.0083   0.07291   0.06539  -0.0141   1.0000   0.9649
  -4.000  -0.1397   0.07877   0.07186   0.0122   1.0000   0.8838
  -3.500  -0.2568   0.08143   0.07503   0.0295   1.0000   0.7928
  -3.000  -0.3727   0.08187   0.07591   0.0426   1.0000   0.7067
  -2.500  -0.3654   0.06887   0.06191  -0.0183   1.0000   0.3610
  -2.000  -0.2946   0.06244   0.05452  -0.0342   1.0000   0.3030
  -1.500  -0.1799   0.05856   0.04936  -0.0527   0.9774   0.2859
  -1.000  -0.0599   0.05684   0.04647  -0.0682   0.9410   0.2996
  -0.500   0.0245   0.05665   0.04533  -0.0761   0.9111   0.3275
   0.000   0.0891   0.05710   0.04551  -0.0800   0.8875   0.3707
   0.500   0.1466   0.05779   0.04653  -0.0826   0.8673   0.4538
   1.000   0.1852   0.05753   0.04774  -0.0805   0.8546   1.0000
   1.500   0.2214   0.06106   0.05006  -0.0809   0.8454   1.0000
