 
# QPROP Version 1.22
# 
# Propeller_3863                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.5762      0.8304E-02   3.478       5.409    0.7522   0.8550   0.0000   0.00000  0.1155      0.2685E-01   8.8263   0.0000   4.068       0.000       0.6661  0.1732E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0069  24.695   0.8712  0.04154      991  0.006   0.0000   0.8948  0.9844       28.15      0.4875E-01
   0.0080  0.0086  24.075   0.9084  0.02897     1757  0.009   0.0000   0.9260   1.351       27.13      0.6570E-01
   0.0103  0.0102  23.443   0.9235  0.02238     2707  0.011   0.0000   0.9418   1.704       26.28      0.8163E-01
   0.0126  0.0117  22.799   0.9273  0.01834     3824  0.014   0.0000   0.9511   2.043       25.51      0.9661E-01
   0.0149  0.0131  22.143   0.9245  0.01564     5089  0.017   0.0000   0.9571   2.368       24.79      0.1106    
   0.0171  0.0144  21.474   0.9174  0.01372     6484  0.019   0.0000   0.9612   2.678       24.10      0.1237    
   0.0194  0.0155  20.793   0.9074  0.01229     7989  0.022   0.0000   0.9640   2.972       23.42      0.1359    
   0.0217  0.0166  20.100   0.8954  0.01120     9585  0.025   0.0000   0.9660   3.250       22.76      0.1472    
   0.0241  0.0175  19.395   0.8817  0.01035    11252  0.027   0.0000   0.9673   3.511       22.10      0.1575    
   0.0264  0.0183  18.678   0.8668  0.00969    12971  0.030   0.0000   0.9681   3.756       21.44      0.1669    
   0.0286  0.0191  17.948   0.8508  0.00916    14719  0.033   0.0000   0.9685   3.982       20.79      0.1754    
   0.0310  0.0197  17.207   0.8341  0.00874    16477  0.036   0.0000   0.9685   4.190       20.13      0.1830    
   0.0333  0.0202  16.453   0.8165  0.00842    18222  0.039   0.0000   0.9681   4.378       19.48      0.1897    
   0.0356  0.0205  15.687   0.7983  0.00817    19933  0.041   0.0000   0.9675   4.547       18.82      0.1954    
   0.0379  0.0208  14.908   0.7793  0.00799    21588  0.044   0.0000   0.9664   4.696       18.17      0.2003    
   0.0402  0.0210  14.118   0.7595  0.00788    23164  0.047   0.0000   0.9650   4.825       17.51      0.2043    
   0.0425  0.0210  13.315   0.7388  0.00782    24638  0.050   0.0000   0.9631   4.934       16.85      0.2074    
   0.0447  0.0210  12.500   0.7169  0.00783    25988  0.053   0.0000   0.9607   5.022       16.20      0.2097    
   0.0470  0.0208  11.673   0.6934  0.00790    27189  0.056   0.0000   0.9576   5.091       15.55      0.2112    
   0.0493  0.0205  10.834   0.6674  0.00805    28218  0.059   0.0000   0.9536   5.143       14.92      0.2121    
   0.0516  0.0201   9.983   0.6375  0.00830    29050  0.062   0.0000   0.9483   5.182       14.31      0.2125    
   0.0539  0.0196   9.119   0.6013  0.00870    29659  0.065   0.0000   0.9408   5.216       13.75      0.2129    
   0.0563  0.0190   8.243   0.5535  0.00934    30017  0.067   0.0000   0.9295   5.264       13.27      0.2140    
   0.0585  0.0183   7.355   0.4967  0.03121    30059  0.070   0.0000   0.7774   5.465       13.23      0.2221    
   0.0609  0.0175   6.455   0.4862  0.07609    29306  0.072   0.0000   0.6284   7.083       16.88      0.2978    
