 
# QPROP Version 1.22
# 
# Propeller_4046                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.4939      0.7000E-02   2.932       5.398    0.6498   0.8359   0.0000   0.00000  0.1129      0.2666E-01   8.4438   0.0000   3.508       0.000       0.7183  0.1584E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0056  0.0075  24.572   1.0035  0.03030     1089  0.006   0.0000   0.9275  0.9207       25.80      0.4519E-01
   0.0078  0.0103  23.727   0.9747  0.02221     2099  0.009   0.0000   0.9437   1.266       25.27      0.6159E-01
   0.0100  0.0129  22.896   0.9516  0.01779     3393  0.011   0.0000   0.9527   1.598       24.70      0.7705E-01
   0.0123  0.0153  22.079   0.9314  0.01503     4941  0.014   0.0000   0.9583   1.917       24.13      0.9159E-01
   0.0145  0.0175  21.277   0.9132  0.01315     6711  0.016   0.0000   0.9619   2.223       23.55      0.1053    
   0.0167  0.0196  20.489   0.8963  0.01181     8671  0.019   0.0000   0.9644   2.515       22.97      0.1180    
   0.0189  0.0214  19.716   0.8807  0.01081    10787  0.022   0.0000   0.9662   2.793       22.39      0.1300    
   0.0211  0.0230  18.957   0.8661  0.01004    13026  0.024   0.0000   0.9673   3.057       21.82      0.1411    
   0.0234  0.0245  18.212   0.8524  0.00944    15354  0.027   0.0000   0.9681   3.306       21.25      0.1514    
   0.0256  0.0257  17.482   0.8396  0.00896    17734  0.029   0.0000   0.9686   3.541       20.68      0.1610    
   0.0278  0.0267  16.766   0.8276  0.00857    20132  0.032   0.0000   0.9688   3.762       20.12      0.1698    
   0.0300  0.0276  16.064   0.8162  0.00826    22512  0.035   0.0000   0.9688   3.968       19.56      0.1778    
   0.0323  0.0283  15.377   0.8055  0.00801    24836  0.038   0.0000   0.9686   4.159       19.00      0.1851    
   0.0345  0.0287  14.704   0.7951  0.00781    27068  0.040   0.0000   0.9682   4.335       18.45      0.1917    
   0.0367  0.0290  14.046   0.7851  0.00765    29169  0.043   0.0000   0.9677   4.498       17.91      0.1977    
   0.0389  0.0291  13.402   0.7750  0.00754    31103  0.046   0.0000   0.9669   4.647       17.38      0.2030    
   0.0411  0.0289  12.772   0.7647  0.00746    32829  0.048   0.0000   0.9659   4.783       16.86      0.2078    
   0.0433  0.0286  12.157   0.7537  0.00744    34310  0.051   0.0000   0.9647   4.908       16.36      0.2121    
   0.0456  0.0281  11.556   0.7413  0.00746    35505  0.054   0.0000   0.9631   5.023       15.88      0.2160    
   0.0478  0.0274  10.969   0.7265  0.00755    36376  0.057   0.0000   0.9610   5.132       15.42      0.2198    
   0.0500  0.0265  10.397   0.7076  0.00772    36880  0.060   0.0000   0.9581   5.242       15.01      0.2236    
   0.0522  0.0254   9.839   0.6815  0.00803    36976  0.062   0.0000   0.9540   5.361       14.67      0.2280    
   0.0544  0.0241   9.296   0.6421  0.00859    36618  0.065   0.0000   0.9474   5.513       14.45      0.2339    
   0.0567  0.0226   8.767   0.5851  0.03054    35722  0.068   0.0000   0.8222   5.810       14.65      0.2470    
   0.0589  0.0209   8.252   0.5678  0.07539    33640  0.069   0.0000   0.6857   7.480       18.67      0.3316    
