 
# QPROP Version 1.22
# 
# Propeller_2835                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL =  2.434992123855090E-003
 -9.527763848861041E-002  0.563250811106640     
 GVCALC: Not converged.  Res a CL =  2.819389221978066E-003
 -9.505501508727590E-002  0.556788211982434     
#   0.000   4000.      0.000  0.3845      0.3672E-02   1.538       5.372    0.3884   0.7371   0.0000   0.00000  0.3798E-01  0.4901E-02   6.0408   0.0000   2.086       0.000       0.6056  0.1467E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0107  23.900   0.8830  0.02165     1651  0.007   0.0000   0.9382  0.9285       24.41      0.3613E-01
   0.0087  0.0119  21.783   0.9431  0.01644     2766  0.010   0.0000   0.9521   1.266       22.10      0.4759E-01
   0.0115  0.0131  19.777   0.9515  0.01351     4056  0.013   0.0000   0.9580   1.561       20.30      0.5725E-01
   0.0142  0.0141  17.882   0.9343  0.01172     5495  0.017   0.0000   0.9603   1.819       18.80      0.6548E-01
   0.0170  0.0151  16.099   0.9040  0.01065     7055  0.020   0.0000   0.9604   2.044       17.50      0.7250E-01
   0.0198  0.0159  14.426   0.8672  0.01006     8712  0.023   0.0000   0.9587   2.239       16.35      0.7846E-01
   0.0226  0.0166  12.864   0.8278  0.00979    10436  0.027   0.0000   0.9555   2.408       15.31      0.8352E-01
   0.0253  0.0172  11.413   0.7882  0.00973    12203  0.030   0.0000   0.9510   2.553       14.37      0.8777E-01
   0.0281  0.0177  10.074   0.7499  0.00980    13983  0.034   0.0000   0.9454   2.677       13.51      0.9134E-01
   0.0309  0.0181   8.845   0.7139  0.00994    15749  0.037   0.0000   0.9389   2.782       12.72      0.9431E-01
   0.0337  0.0184   7.727   0.6810  0.01012    17475  0.041   0.0000   0.9317   2.871       12.00      0.9679E-01
   0.0365  0.0186   6.721   0.6517  0.01029    19133  0.044   0.0000   0.9241   2.946       11.34      0.9887E-01
   0.0393  0.0186   5.825   0.6264  0.01044    20694  0.048   0.0000   0.9164   3.011       10.74      0.1006    
   0.0420  0.0186   5.041   0.6053  0.01054    22133  0.051   0.0000   0.9089   3.068       10.20      0.1022    
   0.0448  0.0184   4.367   0.5887  0.01059    23422  0.054   0.0000   0.9020   3.119       9.705      0.1036    
   0.0476  0.0181   3.805   0.5633  0.02892    24534  0.058   0.0000   0.7542   3.167       9.264      0.1049    
   0.0504  0.0177   3.354   0.5633  0.02876    25446  0.061   0.0000   0.7464   3.196       8.819      0.1056    
   0.0531  0.0172   3.013   0.5612  0.02859    26123  0.065   0.0000   0.7395   3.245       8.473      0.1070    
   0.0559  0.0166   2.784   0.5568  0.02842    26538  0.068   0.0000   0.7337   3.319       8.230      0.1093    
   0.0587  0.0159   2.666   0.5794  0.00991    26673  0.072   0.0000   0.8892   3.383       7.984      0.1113    
   0.0615  0.0151   2.659   0.5914  0.00963    26496  0.075   0.0000   0.8917   3.461       7.795      0.1138    
   0.0643  0.0141   2.762   0.6054  0.00935    25980  0.078   0.0000   0.8953   3.566       7.681      0.1171    
   0.0670  0.0131   2.977   0.6161  0.00918    25097  0.082   0.0000   0.8988   3.721       7.683      0.1222    
   0.0698  0.0119   3.303   0.6094  0.00930    23814  0.085   0.0000   0.8992   3.992       7.920      0.1313    
   0.0726  0.0107   3.740   0.5195  0.01083    22075  0.088   0.0000   0.8799   4.661       8.925      0.1541    
