 
# QPROP Version 1.22
# 
# Propeller_1847                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL =  2.250422408901581E-003
 -9.492832755930815E-002  0.474486005336127     
#   0.000   4000.      0.000  0.5500      0.6101E-02   2.556       5.391    0.5792   0.8185   0.0000   0.00000  0.4883E-01  0.7127E-02   7.0344   0.0000   3.123       0.000       0.5900  0.1677E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0065  24.236   0.3794  0.34196     1073  0.007   0.0000   0.1808  0.6725       16.39      0.2295E-01
   0.0088  0.0076  22.747   0.4728  0.22536     1841  0.010   0.0000   0.3260  0.9847       16.17      0.3353E-01
   0.0117  0.0085  21.306   0.5431  0.15490     2748  0.014   0.0000   0.4600   1.291       15.97      0.4387E-01
   0.0145  0.0094  19.915   0.5962  0.10937     3778  0.017   0.0000   0.5745   1.588       15.75      0.5383E-01
   0.0174  0.0102  18.574   0.6357  0.07909     4914  0.021   0.0000   0.6663   1.872       15.48      0.6331E-01
   0.0202  0.0109  17.282   0.6641  0.05872     6138  0.024   0.0000   0.7361   2.142       15.18      0.7223E-01
   0.0231  0.0116  16.040   0.6835  0.04494     7434  0.027   0.0000   0.7872   2.395       14.84      0.8052E-01
   0.0259  0.0121  14.848   0.6954  0.03555     8784  0.031   0.0000   0.8237   2.631       14.47      0.8814E-01
   0.0288  0.0126  13.705   0.7013  0.02905    10171  0.034   0.0000   0.8494   2.848       14.08      0.9508E-01
   0.0317  0.0130  12.611   0.7022  0.02441    11575  0.038   0.0000   0.8675   3.046       13.67      0.1013    
   0.0345  0.0134  11.567   0.6991  0.02093    12980  0.041   0.0000   0.8808   3.224       13.24      0.1069    
   0.0374  0.0137  10.573   0.6928  0.01817    14367  0.045   0.0000   0.8912   3.383       12.80      0.1117    
   0.0403  0.0139   9.628   0.6841  0.01582    15717  0.048   0.0000   0.8998   3.522       12.35      0.1159    
   0.0431  0.0140   8.733   0.6734  0.01375    17011  0.052   0.0000   0.9077   3.642       11.89      0.1195    
   0.0460  0.0140   7.887   0.6614  0.01187    18231  0.056   0.0000   0.9152   3.743       11.44      0.1224    
   0.0488  0.0140   7.091   0.6484  0.01018    19357  0.059   0.0000   0.9223   3.826       10.98      0.1247    
   0.0517  0.0139   6.345   0.6349  0.00872    20371  0.063   0.0000   0.9289   3.891       10.53      0.1264    
   0.0545  0.0137   5.648   0.6210  0.00752    21254  0.066   0.0000   0.9342   3.939       10.08      0.1276    
   0.0574  0.0135   5.000   0.6068  0.00666    21985  0.070   0.0000   0.9376   3.971       9.643      0.1283    
   0.0603  0.0131   4.402   0.5921  0.00618    22546  0.073   0.0000   0.9380   3.990       9.213      0.1286    
   0.0631  0.0127   3.854   0.5763  0.00613    22918  0.077   0.0000   0.9342   3.998       8.801      0.1286    
   0.0660  0.0123   3.355   0.5577  0.00656    23081  0.080   0.0000   0.9247   4.004       8.420      0.1285    
   0.0689  0.0117   2.906   0.5322  0.00755    23013  0.084   0.0000   0.9075   4.025       8.104      0.1290    
   0.0717  0.0111   2.507   0.4745  0.02740    22692  0.087   0.0000   0.7017   4.112       7.946      0.1317    
   0.0746  0.0104   2.156   0.4595  0.04427    22006  0.091   0.0000   0.6247   5.092       9.514      0.1644    
