 
# QPROP Version 1.22
# 
# Propeller_2184                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.234      0.3665E-01   15.35       5.631    2.9787   0.9153   0.0000   0.00000  0.1040      0.4011E-01  10.4003   0.0000   16.77       0.000       0.5978  0.1113    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0071  23.831   0.3340  0.29856     1161  0.007   0.0000   0.1873  0.7152       17.51      0.2438E-01
   0.0089  0.0092  21.582   0.3760  0.16969     2242  0.010   0.0000   0.3514   1.055       17.35      0.3591E-01
   0.0118  0.0112  19.452   0.3989  0.10800     3625  0.014   0.0000   0.4877   1.384       17.11      0.4697E-01
   0.0147  0.0131  17.442   0.4094  0.07631     5282  0.017   0.0000   0.5831   1.695       16.77      0.5734E-01
   0.0175  0.0148  15.550   0.4111  0.05947     7190  0.021   0.0000   0.6414   1.986       16.36      0.6690E-01
   0.0204  0.0164  13.777   0.4066  0.05014     9319  0.024   0.0000   0.6732   2.255       15.88      0.7557E-01
   0.0233  0.0179  12.123   0.3980  0.04444    11644  0.028   0.0000   0.6894   2.500       15.37      0.8337E-01
   0.0262  0.0193  10.589   0.3881  0.05263    14134  0.031   0.0000   0.6381   2.727       14.87      0.9050E-01
   0.0292  0.0206   9.173   0.4326  0.05823    16683  0.035   0.0000   0.6464   3.120       15.37      0.1040    
   0.0321  0.0217   7.877   0.4716  0.06625    19328  0.038   0.0000   0.6406   3.500       15.71      0.1171    
   0.0350  0.0228   6.699   0.5057  0.07528    22043  0.041   0.0000   0.6294   3.866       15.94      0.1296    
   0.0379  0.0237   5.640   0.5352  0.08434    24802  0.045   0.0000   0.6170   4.216       16.07      0.1416    
   0.0408  0.0244   4.701   0.5605  0.09270    27578  0.048   0.0000   0.6054   4.549       16.10      0.1528    
   0.0437  0.0251   3.880   0.5818  0.09988    30343  0.052   0.0000   0.5956   4.863       16.07      0.1633    
   0.0466  0.0256   3.179   0.5996  0.10555    33070  0.055   0.0000   0.5879   5.157       15.97      0.1730    
   0.0495  0.0261   2.597   0.6139  0.10952    35731  0.059   0.0000   0.5826   5.432       15.82      0.1819    
   0.0524  0.0263   2.133   0.6249  0.11172    38295  0.062   0.0000   0.5795   5.686       15.62      0.1901    
   0.0552  0.0265   1.789   0.6328  0.11219    40732  0.066   0.0000   0.5785   5.921       15.39      0.1975    
   0.0581  0.0266   1.563   0.6374  0.11111    43011  0.069   0.0000   0.5795   6.142       15.14      0.2044    
   0.0611  0.0265   1.457   0.6388  0.10884    45097  0.073   0.0000   0.5820   6.355       14.90      0.2110    
   0.0640  0.0263   1.470   0.6367  0.10597    46951  0.076   0.0000   0.5851   6.576       14.70      0.2179    
   0.0669  0.0260   1.602   0.6306  0.10364    48526  0.080   0.0000   0.5872   6.840       14.62      0.2265    
   0.0698  0.0256   1.852   0.6198  0.10424    49754  0.083   0.0000   0.5842   7.226       14.82      0.2397    
   0.0727  0.0250   2.222   0.6021  0.11500    50486  0.086   0.0000   0.5643   7.957       15.77      0.2664    
   0.0756  0.0244   2.711   0.5650  0.18434    49896  0.087   0.0000   0.4647   10.17       20.00      0.3570    
