 
# QPROP Version 1.22
# 
# Propeller_0076                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL = -2.672210771564154E-003
 -9.200439474071249E-002  0.424187062572022     
#   0.000   4000.      0.000  0.4663      0.5902E-02   2.472       5.390    0.5635   0.8139   0.0000   0.00000  0.4365E-01  0.7366E-02   6.5636   0.0000   3.037       0.000       0.4343  0.2790E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0077  24.046   0.3929  0.30739     1252  0.007   0.0000   0.2194  0.7320       18.13      0.2580E-01
   0.0087  0.0091  22.198   0.4395  0.19583     2191  0.010   0.0000   0.3529   1.030       17.15      0.3591E-01
   0.0116  0.0104  20.432   0.4638  0.13219     3317  0.014   0.0000   0.4650   1.308       16.36      0.4522E-01
   0.0144  0.0116  18.745   0.4759  0.09366     4607  0.017   0.0000   0.5555   1.567       15.68      0.5380E-01
   0.0172  0.0126  17.140   0.4806  0.06949     6035  0.020   0.0000   0.6253   1.808       15.07      0.6170E-01
   0.0200  0.0136  15.615   0.4804  0.05391     7578  0.024   0.0000   0.6770   2.031       14.49      0.6895E-01
   0.0228  0.0144  14.171   0.4771  0.04358     9209  0.027   0.0000   0.7145   2.236       13.94      0.7558E-01
   0.0256  0.0152  12.807   0.4717  0.03646    10904  0.031   0.0000   0.7414   2.425       13.42      0.8160E-01
   0.0285  0.0158  11.524   0.4650  0.03132    12638  0.034   0.0000   0.7610   2.598       12.91      0.8704E-01
   0.0313  0.0163  10.322   0.4576  0.02738    14384  0.038   0.0000   0.7761   2.755       12.43      0.9195E-01
   0.0341  0.0168   9.200   0.4499  0.02416    16117  0.041   0.0000   0.7887   2.897       11.96      0.9634E-01
   0.0369  0.0171   8.159   0.4423  0.02138    17811  0.045   0.0000   0.8002   3.024       11.51      0.1003    
   0.0398  0.0173   7.199   0.4351  0.01889    19440  0.048   0.0000   0.8115   3.139       11.07      0.1037    
   0.0426  0.0174   6.319   0.4286  0.01662    20977  0.052   0.0000   0.8231   3.241       10.66      0.1068    
   0.0454  0.0174   5.520   0.4231  0.01456    22397  0.055   0.0000   0.8350   3.331       10.26      0.1095    
   0.0482  0.0173   4.802   0.4187  0.01270    23672  0.059   0.0000   0.8471   3.412       9.874      0.1119    
   0.0510  0.0171   4.164   0.4242  0.01094    24783  0.062   0.0000   0.8620   3.457       9.436      0.1131    
   0.0538  0.0168   3.607   0.4225  0.02882    25680  0.065   0.0000   0.6969   3.579       9.250      0.1169    
   0.0567  0.0163   3.131   0.4322  0.02921    26360  0.069   0.0000   0.6938   3.674       9.016      0.1199    
   0.0595  0.0158   2.735   0.4386  0.02925    26795  0.072   0.0000   0.6904   3.744       8.745      0.1220    
   0.0623  0.0152   2.420   0.4417  0.02902    26957  0.076   0.0000   0.6866   3.794       8.451      0.1234    
   0.0651  0.0144   2.185   0.4414  0.02870    26820  0.079   0.0000   0.6817   3.835       8.164      0.1246    
   0.0680  0.0136   2.032   0.4376  0.02881    26351  0.083   0.0000   0.6734   3.900       7.952      0.1265    
   0.0708  0.0126   1.958   0.4299  0.03090    25513  0.086   0.0000   0.6557   4.099       8.026      0.1331    
   0.0736  0.0116   1.966   0.4156  0.04587    24197  0.089   0.0000   0.5949   5.093       9.648      0.1668    
