 
# QPROP Version 1.22
# 
# Propeller_3192                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.1086      0.1658E-02  0.6943       5.356    0.2302   0.5631   0.0000   0.00000  0.9148E-02  0.1814E-02   3.0848   0.0000   1.233       0.000       0.0875  0.1702E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0072  23.989   0.9663  0.03200     1130  0.007   0.0000   0.9176  0.9330       24.24      0.3479E-01
   0.0089  0.0095  22.042   0.8839  0.02796     2258  0.010   0.0000   0.9154   1.285       21.94      0.4629E-01
   0.0118  0.0117  20.195   0.7850  0.02574     3720  0.014   0.0000   0.9061   1.576       19.91      0.5528E-01
   0.0147  0.0136  18.448   0.6852  0.02425     5479  0.017   0.0000   0.8916   1.808       18.05      0.6202E-01
   0.0175  0.0154  16.800   0.5901  0.02314     7492  0.021   0.0000   0.8717   1.982       16.31      0.6671E-01
   0.0204  0.0170  15.252   0.5020  0.02226     9717  0.024   0.0000   0.8452   2.099       14.67      0.6955E-01
   0.0233  0.0185  13.804   0.4218  0.02154    12108  0.028   0.0000   0.8106   2.163       13.13      0.7071E-01
   0.0262  0.0197  12.455   0.3499  0.02093    14618  0.032   0.0000   0.7658   2.178       11.67      0.7039E-01
   0.0292  0.0208  11.207   0.2863  0.02040    17199  0.035   0.0000   0.7090   2.147       10.29      0.6876E-01
   0.0321  0.0217  10.058   0.2308  0.01993    19803  0.039   0.0000   0.6386   2.077       9.012      0.6602E-01
   0.0350  0.0224   9.008   0.1833  0.01952    22383  0.043   0.0000   0.5551   1.974       7.823      0.6236E-01
   0.0379  0.0230   8.059   0.1433  0.01915    24891  0.046   0.0000   0.4616   1.845       6.731      0.5801E-01
   0.0408  0.0233   7.209   0.1104  0.01881    27279  0.050   0.0000   0.3648   1.699       5.742      0.5322E-01
   0.0437  0.0235   6.459   0.0842  0.01849    29502  0.054   0.0000   0.2740   1.545       4.865      0.4825E-01
   0.0466  0.0235   5.808   0.0638  0.01817    31514  0.057   0.0000   0.1973   1.392       4.105      0.4339E-01
   0.0495  0.0234   5.258   0.0489  0.01784    33270  0.061   0.0000   0.1394   1.253       3.474      0.3898E-01
   0.0524  0.0230   4.807   0.0386  0.01748    34726  0.064   0.0000   0.1006   1.138       2.978      0.3537E-01
   0.0552  0.0225   4.455   0.0324  0.01709    35838  0.068   0.0000   0.0780   1.059       2.625      0.3290E-01
   0.0581  0.0218   4.204   0.0299  0.01668    36562  0.072   0.0000   0.0687   1.028       2.420      0.3192E-01
   0.0611  0.0210   4.052   0.0311  0.01626    36855  0.075   0.0000   0.0716   1.053       2.362      0.3270E-01
   0.0640  0.0199   4.000   0.0367  0.01587    36672  0.079   0.0000   0.0880   1.140       2.442      0.3542E-01
   0.0669  0.0187   4.048   0.0478  0.01555    35969  0.082   0.0000   0.1225   1.290       2.644      0.4009E-01
   0.0698  0.0173   4.195   0.0664  0.01531    34703  0.086   0.0000   0.1803   1.500       2.947      0.4664E-01
   0.0727  0.0157   4.442   0.0916  0.01517    32829  0.089   0.0000   0.2591   1.779       3.358      0.5536E-01
   0.0756  0.0139   4.789   0.1040  0.01538    30294  0.093   0.0000   0.3217   2.243       4.075      0.6991E-01
