 
# QPROP Version 1.22
# 
# Propeller_1900                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000 -0.3257E-01  0.3916E-02   1.640       5.374    0.4076   0.7489   0.0000   0.00000 -0.6967E-02  0.1373E-01 NaN        0.0000   2.190       0.000      -0.0610  0.1574    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0056  0.0076  24.454   0.8186  0.04963     1107  0.006   0.0000   0.8639  0.9358       26.26      0.4554E-01
   0.0079  0.0088  23.398   0.7848  0.05938     1827  0.009   0.0000   0.8234   1.205       23.42      0.5603E-01
   0.0102  0.0098  22.388   0.7112  0.06975     2683  0.012   0.0000   0.7658   1.417       20.90      0.6352E-01
   0.0124  0.0108  21.425   0.6198  0.08148     3657  0.014   0.0000   0.6868   1.568       18.55      0.6827E-01
   0.0147  0.0117  20.508   0.5217  0.09354     4733  0.017   0.0000   0.5877   1.657       16.32      0.7042E-01
   0.0169  0.0125  19.638   0.4235  0.10513     5892  0.020   0.0000   0.4727   1.684       14.17      0.7010E-01
   0.0192  0.0132  18.815   0.3296  0.11585     7115  0.023   0.0000   0.3502   1.646       12.09      0.6739E-01
   0.0215  0.0138  18.038   0.2431  0.12558     8381  0.026   0.0000   0.2323   1.546       10.06      0.6240E-01
   0.0237  0.0143  17.308   0.1667  0.13444     9668  0.029   0.0000   0.1326   1.383       8.084      0.5521E-01
   0.0260  0.0147  16.625   0.1026  0.14265    10956  0.032   0.0000   0.0612   1.160       6.155      0.4591E-01
   0.0282  0.0151  15.988  -0.0382  0.23942    12258  0.035   0.0000   0.0009 -0.6540E-01   179.7     -0.2560E-02
   0.0305  0.0153  15.398  -0.1431  0.23705    13459  0.038   0.0000   0.0147 -0.3304       178.5     -0.1294E-01
   0.0328  0.0155  14.855  -0.2208  0.23581    14603  0.040   0.0000   0.0373 -0.5949       177.5     -0.2333E-01
   0.0350  0.0156  14.358  -0.2752  0.22709    15682  0.043   0.0000   0.0548 -0.7320       177.1     -0.2872E-01
   0.0373  0.0155  13.908  -0.3081  0.21492    16679  0.046   0.0000   0.0646 -0.7793       177.1     -0.3057E-01
   0.0395  0.0154  13.505  -0.3194  0.20547    17572  0.049   0.0000   0.0698 -0.8265       177.1     -0.3243E-01
   0.0418  0.0152  13.148  -0.3092  0.19854    18345  0.051   0.0000   0.0700 -0.8738       177.1     -0.3428E-01
   0.0440  0.0150  12.838  -0.2769  0.19406    18979  0.054   0.0000   0.0643 -0.9210       177.1     -0.3614E-01
   0.0463  0.0146  12.575  -0.2210  0.19206    19458  0.057   0.0000   0.0521 -0.9683       177.1     -0.3799E-01
   0.0486  0.0141  12.358  -0.1401  0.19269    19763  0.060   0.0000   0.0327  -1.016       177.1     -0.3984E-01
   0.0508  0.0136  12.188  -0.0323  0.18932    19885  0.063   0.0000   0.0053 -0.8862       177.6     -0.3474E-01
   0.0531  0.0129  12.065   0.0318  0.09825    19793  0.065   0.0000   0.0110  0.8717       2.248      0.3417E-01
   0.0553  0.0122  11.988   0.0837  0.08654    19452  0.068   0.0000   0.0522   1.408       3.489      0.5532E-01
   0.0576  0.0114  11.958   0.1529  0.07601    18861  0.071   0.0000   0.1361   1.970       4.699      0.7763E-01
   0.0599  0.0105  11.974   0.1955  0.06246    17987  0.073   0.0000   0.2507   2.781       6.406      0.1102    
