 
# QPROP Version 1.22
# 
# Propeller_2150                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL =  1.193855945559305E-003
 -9.131008614465821E-002  0.257149341109698     
#   0.000   4000.      0.000  0.2894      0.2499E-02   1.047       5.363    0.2962   0.6588   0.0000   0.00000  0.2710E-01  0.3119E-02   5.1713   0.0000   1.589       0.000       0.3096  0.9779E-02
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0074  23.818   0.9114  0.03725     1186  0.007   0.0000   0.8890  0.8228       20.83      0.2998E-01
   0.0087  0.0102  21.546   0.8469  0.02284     2417  0.010   0.0000   0.9199   1.144       19.37      0.4092E-01
   0.0116  0.0127  19.395   0.7773  0.01591     4020  0.014   0.0000   0.9346   1.426       18.06      0.5021E-01
   0.0144  0.0150  17.365   0.7094  0.01226     5950  0.017   0.0000   0.9410   1.669       16.84      0.5800E-01
   0.0172  0.0171  15.456   0.6455  0.01028     8158  0.020   0.0000   0.9422   1.876       15.71      0.6445E-01
   0.0200  0.0190  13.668   0.5865  0.00921    10594  0.024   0.0000   0.9394   2.049       14.64      0.6968E-01
   0.0228  0.0206  12.001   0.5326  0.00867    13206  0.027   0.0000   0.9334   2.191       13.64      0.7385E-01
   0.0256  0.0221  10.455   0.4839  0.00844    15942  0.031   0.0000   0.9245   2.304       12.70      0.7707E-01
   0.0285  0.0233   9.030   0.4403  0.00839    18750  0.034   0.0000   0.9130   2.392       11.83      0.7949E-01
   0.0313  0.0244   7.726   0.4018  0.00844    21575  0.038   0.0000   0.8990   2.459       11.02      0.8125E-01
   0.0341  0.0252   6.544   0.3681  0.00853    24364  0.041   0.0000   0.8830   2.508       10.28      0.8246E-01
   0.0369  0.0258   5.482   0.3392  0.00864    27063  0.045   0.0000   0.8653   2.543       9.598      0.8326E-01
   0.0398  0.0262   4.542   0.3149  0.00874    29618  0.048   0.0000   0.8469   2.568       8.984      0.8379E-01
   0.0426  0.0263   3.722   0.2951  0.00883    31976  0.052   0.0000   0.8284   2.588       8.436      0.8418E-01
   0.0454  0.0263   3.024   0.2798  0.00888    34084  0.055   0.0000   0.8112   2.605       7.953      0.8455E-01
   0.0482  0.0260   2.446   0.2690  0.00890    35888  0.059   0.0000   0.7963   2.625       7.534      0.8502E-01
   0.0510  0.0256   1.990   0.2628  0.00889    37336  0.062   0.0000   0.7850   2.650       7.179      0.8571E-01
   0.0538  0.0249   1.655   0.2571  0.02551    38376  0.066   0.0000   0.5424   2.685       6.887      0.8672E-01
   0.0567  0.0240   1.441   0.2650  0.00873    38956  0.069   0.0000   0.7769   2.732       6.654      0.8815E-01
   0.0595  0.0229   1.348   0.2737  0.00859    39023  0.073   0.0000   0.7808   2.795       6.481      0.9010E-01
   0.0623  0.0216   1.376   0.2873  0.00842    38525  0.076   0.0000   0.7895   2.877       6.368      0.9271E-01
   0.0651  0.0200   1.525   0.3051  0.00824    37410  0.080   0.0000   0.8016   2.986       6.322      0.9621E-01
   0.0680  0.0183   1.795   0.3241  0.00811    35626  0.083   0.0000   0.8146   3.138       6.369      0.1011    
   0.0708  0.0163   2.186   0.3346  0.00816    33116  0.087   0.0000   0.8233   3.377       6.585      0.1089    
   0.0736  0.0142   2.698   0.2929  0.00902    29808  0.090   0.0000   0.8036   3.898       7.326      0.1261    
