 
# QPROP Version 1.22
# 
# Propeller_2013                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.5711E-03  0.3768E-02   1.578       5.373    0.3960   0.7419   0.0000   0.00000  0.1008E-03  0.1039E-01   0.2692   0.0000   2.127       0.000       0.0016  0.1424    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0074  24.284   0.8784  0.04860     1083  0.006   0.0000   0.8757  0.9553       26.64      0.4460E-01
   0.0081  0.0081  22.905   0.8660  0.05428     1732  0.009   0.0000   0.8499   1.233       23.42      0.5462E-01
   0.0105  0.0088  21.597   0.7997  0.06333     2477  0.012   0.0000   0.8019   1.446       20.67      0.6161E-01
   0.0128  0.0094  20.361   0.7079  0.07476     3307  0.015   0.0000   0.7308   1.596       18.22      0.6600E-01
   0.0152  0.0100  19.196   0.6054  0.08674     4208  0.018   0.0000   0.6392   1.686       15.98      0.6806E-01
   0.0176  0.0105  18.101   0.5007  0.09819     5169  0.021   0.0000   0.5307   1.717       13.89      0.6796E-01
   0.0200  0.0110  17.079   0.3995  0.10860     6176  0.024   0.0000   0.4119   1.690       11.92      0.6585E-01
   0.0223  0.0114  16.127   0.3052  0.11783     7218  0.027   0.0000   0.2930   1.607       10.04      0.6184E-01
   0.0247  0.0117  15.247   0.2207  0.12593     8279  0.030   0.0000   0.1859   1.472       8.254      0.5605E-01
   0.0271  0.0120  14.437   0.1480  0.13306     9348  0.033   0.0000   0.1014   1.285       6.543      0.4858E-01
   0.0295  0.0123  13.699   0.0593  0.18602    10425  0.036   0.0000   0.0171  0.8631       4.016      0.3235E-01
   0.0319  0.0125  13.032  -0.0552  0.23249    11476  0.039   0.0000   0.0032 -0.1950       179.2     -0.7276E-02
   0.0343  0.0126  12.437  -0.1413  0.23085    12473  0.042   0.0000   0.0180 -0.4535       178.2     -0.1693E-01
   0.0366  0.0127  11.912  -0.2016  0.22947    13431  0.045   0.0000   0.0366 -0.7000       177.4     -0.2617E-01
   0.0390  0.0128  11.459  -0.2384  0.22126    14346  0.048   0.0000   0.0488 -0.8157       177.1     -0.3050E-01
   0.0414  0.0128  11.077  -0.2524  0.21127    15206  0.051   0.0000   0.0541 -0.8654       177.1     -0.3236E-01
   0.0438  0.0127  10.767  -0.2433  0.20352    15998  0.054   0.0000   0.0541 -0.9152       177.1     -0.3422E-01
   0.0461  0.0126  10.527  -0.2109  0.19796    16711  0.057   0.0000   0.0482 -0.9650       177.1     -0.3608E-01
   0.0485  0.0124  10.359  -0.1543  0.19466    17333  0.060   0.0000   0.0357  -1.015       177.1     -0.3795E-01
   0.0509  0.0122  10.261  -0.0726  0.19241    17856  0.063   0.0000   0.0156  -1.029       177.2     -0.3849E-01
   0.0533  0.0119  10.236   0.0144  0.09827    18280  0.066   0.0000   0.0031  0.5641       1.449      0.2106E-01
   0.0557  0.0116  10.281   0.0521  0.08584    18553  0.069   0.0000   0.0253   1.081       2.660      0.4042E-01
   0.0581  0.0112  10.397   0.1135  0.07557    18684  0.071   0.0000   0.0868   1.610       3.804      0.6031E-01
   0.0604  0.0108  10.585   0.1902  0.06602    18662  0.074   0.0000   0.1953   2.199       5.003      0.8266E-01
   0.0628  0.0103  10.844   0.2369  0.05342    18450  0.077   0.0000   0.3402   3.146       6.917      0.1191    
