 
# QPROP Version 1.22
# 
# Propeller_2383                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.6420E-01  0.2531E-02   1.060       5.363    0.2988   0.6616   0.0000   0.00000  0.4882E-02  0.2436E-02   2.3121   0.0000   1.602       0.000       0.0602  0.3512E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0053  23.938   0.8045  0.03760      847  0.007   0.0000   0.8840  0.9117       23.31      0.3266E-01
   0.0090  0.0060  21.894   0.8184  0.03996     1450  0.010   0.0000   0.8680   1.229       20.42      0.4228E-01
   0.0120  0.0066  19.954   0.7739  0.04211     2159  0.014   0.0000   0.8421   1.479       18.11      0.4948E-01
   0.0149  0.0072  18.119   0.7043  0.04302     2961  0.018   0.0000   0.8112   1.671       16.15      0.5471E-01
   0.0179  0.0077  16.389   0.6251  0.04296     3846  0.021   0.0000   0.7751   1.809       14.42      0.5828E-01
   0.0209  0.0082  14.764   0.5441  0.04237     4804  0.025   0.0000   0.7324   1.899       12.86      0.6038E-01
   0.0239  0.0086  13.243   0.4657  0.04156     5824  0.029   0.0000   0.6816   1.945       11.45      0.6118E-01
   0.0268  0.0090  11.827   0.3922  0.04070     6895  0.033   0.0000   0.6213   1.951       10.15      0.6083E-01
   0.0298  0.0094  10.515   0.3249  0.03988     8006  0.036   0.0000   0.5511   1.920       8.949      0.5946E-01
   0.0328  0.0098   9.309   0.2644  0.03916     9146  0.040   0.0000   0.4719   1.857       7.837      0.5717E-01
   0.0358  0.0101   8.207   0.2109  0.03854    10304  0.044   0.0000   0.3864   1.764       6.806      0.5407E-01
   0.0388  0.0103   7.210   0.1644  0.03803    11470  0.048   0.0000   0.2996   1.646       5.849      0.5028E-01
   0.0418  0.0105   6.317   0.1248  0.03762    12632  0.051   0.0000   0.2178   1.507       4.964      0.4590E-01
   0.0447  0.0107   5.530   0.0917  0.03729    13782  0.055   0.0000   0.1469   1.352       4.148      0.4106E-01
   0.0477  0.0109   4.847   0.0650  0.03703    14907  0.059   0.0000   0.0913   1.184       3.403      0.3592E-01
   0.0507  0.0110   4.269   0.0441  0.03682    15998  0.062   0.0000   0.0520   1.012       2.734      0.3064E-01
   0.0537  0.0110   3.795   0.0287  0.03661    17045  0.066   0.0000   0.0272  0.8421       2.148      0.2548E-01
   0.0566  0.0110   3.427   0.0180  0.03638    18037  0.070   0.0000   0.0133  0.6865       1.658      0.2076E-01
   0.0596  0.0110   3.163   0.0113  0.03606    18966  0.073   0.0000   0.0065  0.5587       1.282      0.1689E-01
   0.0626  0.0110   3.004   0.0078  0.03559    19821  0.077   0.0000   0.0037  0.4753       1.039      0.1437E-01
   0.0656  0.0109   2.949   0.0069  0.03492    20592  0.081   0.0000   0.0030  0.4529      0.9446      0.1369E-01
   0.0686  0.0108   2.999   0.0082  0.03405    21270  0.084   0.0000   0.0039  0.5034       1.004      0.1522E-01
   0.0716  0.0106   3.154   0.0125  0.03301    21844  0.088   0.0000   0.0075  0.6300       1.205      0.1905E-01
   0.0745  0.0104   3.414   0.0211  0.03191    22304  0.092   0.0000   0.0165  0.8267       1.518      0.2500E-01
   0.0775  0.0101   3.778   0.0330  0.03068    22639  0.095   0.0000   0.0344   1.110       1.960      0.3357E-01
