 
# QPROP Version 1.22
# 
# Propeller_2258                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.5416      0.1161E-01   4.862       5.434    1.0116   0.8844   0.0000   0.00000  0.7961E-01  0.2546E-01   7.9185   0.0000   5.498       0.000       0.6312  0.1177    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0058  0.0061  23.407   0.6559  0.03576      944  0.007   0.0000   0.8574  0.8063       21.02      0.3297E-01
   0.0083  0.0082  20.368   0.6020  0.02167     1835  0.010   0.0000   0.8962   1.088       19.51      0.4364E-01
   0.0108  0.0101  17.524   0.5471  0.01669     2980  0.013   0.0000   0.9057   1.333       18.15      0.5260E-01
   0.0133  0.0119  14.875   0.4953  0.01551     4349  0.016   0.0000   0.8979   1.543       16.89      0.6005E-01
   0.0158  0.0135  12.420   0.4479  0.01606     5911  0.019   0.0000   0.8781   1.721       15.73      0.6620E-01
   0.0183  0.0150  10.159   0.4053  0.01740     7633  0.022   0.0000   0.8493   1.871       14.65      0.7121E-01
   0.0208  0.0163   8.094   0.3906  0.04010     9466  0.025   0.0000   0.6912   2.050       14.07      0.7765E-01
   0.0232  0.0175   6.223   0.4623  0.06331    11318  0.028   0.0000   0.6370   2.429       14.96      0.9273E-01
   0.0258  0.0185   4.547   0.5228  0.08895    13224  0.031   0.0000   0.5910   2.784       15.54      0.1069    
   0.0283  0.0193   3.066   0.5731  0.11398    15155  0.033   0.0000   0.5553   3.115       15.88      0.1200    
   0.0308  0.0201   1.779   0.6144  0.13644    17083  0.036   0.0000   0.5283   3.422       16.05      0.1320    
   0.0333  0.0206   0.687   0.6478  0.15508    18977  0.039   0.0000   0.5083   3.703       16.06      0.1429    
   0.0358  0.0210  -0.211   0.6740  0.16910    20808  0.042   0.0000   0.4944   3.957       15.95      0.1525    
   0.0383  0.0212  -0.913   0.6937  0.17809    22544  0.045   0.0000   0.4855   4.185       15.75      0.1610    
   0.0408  0.0213  -1.421   0.7075  0.18185    24154  0.048   0.0000   0.4814   4.383       15.45      0.1681    
   0.0433  0.0213  -1.734   0.7156  0.18041    25604  0.051   0.0000   0.4816   4.552       15.08      0.1740    
   0.0457  0.0211  -1.853   0.7181  0.17398    26861  0.055   0.0000   0.4860   4.688       14.65      0.1785    
   0.0482  0.0207  -1.777   0.7147  0.16295    27891  0.058   0.0000   0.4949   4.791       14.15      0.1816    
   0.0507  0.0202  -1.506   0.7050  0.14791    28659  0.061   0.0000   0.5085   4.860       13.60      0.1833    
   0.0533  0.0195  -1.041   0.6885  0.12964    29130  0.064   0.0000   0.5271   4.894       13.01      0.1837    
   0.0558  0.0186  -0.380   0.6644  0.10922    29266  0.067   0.0000   0.5514   4.895       12.39      0.1829    
   0.0583  0.0177   0.475   0.6318  0.08804    29029  0.070   0.0000   0.5819   4.874       11.77      0.1812    
   0.0608  0.0165   1.524   0.5895  0.06801    28377  0.073   0.0000   0.6180   4.862       11.23      0.1801    
   0.0633  0.0152   2.768   0.5363  0.05222    27253  0.076   0.0000   0.6538   4.965       11.01      0.1836    
   0.0658  0.0138   4.207   0.4684  0.05389    25492  0.079   0.0000   0.6430   5.857       12.59      0.2191    
