 
# QPROP Version 1.22
# 
# Propeller_2647                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.072      0.1699E-01   7.118       5.477    1.4345   0.9059   0.0000   0.00000  0.1118      0.2428E-01  10.2245   0.0000   7.857       0.000       1.3667  0.1521E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0063  24.655   0.8156  0.03217      960  0.007   0.0000   0.9066  0.9593       25.64      0.3860E-01
   0.0086  0.0069  23.965   0.9851  0.02450     1551  0.010   0.0000   0.9372   1.354       24.34      0.5336E-01
   0.0114  0.0074  23.276   1.1076  0.02030     2219  0.013   0.0000   0.9517   1.731       23.37      0.6718E-01
   0.0141  0.0079  22.588   1.2009  0.01752     2955  0.016   0.0000   0.9602   2.093       22.58      0.8027E-01
   0.0168  0.0083  21.900   1.2742  0.01549     3753  0.019   0.0000   0.9659   2.441       21.92      0.9275E-01
   0.0196  0.0088  21.214   1.3331  0.01394     4604  0.022   0.0000   0.9699   2.777       21.33      0.1047    
   0.0223  0.0091  20.528   1.3808  0.01274     5501  0.026   0.0000   0.9729   3.101       20.79      0.1160    
   0.0250  0.0095  19.843   1.4196  0.01179     6436  0.029   0.0000   0.9750   3.412       20.29      0.1268    
   0.0278  0.0098  19.159   1.4508  0.01105     7401  0.032   0.0000   0.9766   3.711       19.81      0.1371    
   0.0305  0.0101  18.476   1.4757  0.01046     8390  0.035   0.0000   0.9778   3.996       19.34      0.1468    
   0.0333  0.0104  17.794   1.4948  0.01001     9392  0.039   0.0000   0.9786   4.268       18.89      0.1559    
   0.0360  0.0106  17.113   1.5088  0.00966    10402  0.042   0.0000   0.9791   4.525       18.43      0.1644    
   0.0387  0.0107  16.433   1.5180  0.00939    11412  0.045   0.0000   0.9793   4.767       17.98      0.1723    
   0.0415  0.0109  15.753   1.5227  0.00920    12412  0.049   0.0000   0.9794   4.992       17.53      0.1796    
   0.0442  0.0110  15.074   1.5229  0.00907    13395  0.052   0.0000   0.9792   5.202       17.08      0.1862    
   0.0470  0.0111  14.396   1.5188  0.00900    14353  0.055   0.0000   0.9788   5.394       16.63      0.1921    
   0.0497  0.0111  13.719   1.5101  0.00897    15277  0.059   0.0000   0.9782   5.569       16.17      0.1974    
   0.0524  0.0111  13.043   1.4963  0.00899    16159  0.062   0.0000   0.9774   5.729       15.72      0.2022    
   0.0552  0.0111  12.368   1.4768  0.00906    16989  0.066   0.0000   0.9764   5.874       15.27      0.2064    
   0.0579  0.0110  11.694   1.4501  0.00921    17758  0.069   0.0000   0.9750   6.010       14.85      0.2103    
   0.0607  0.0109  11.020   1.4136  0.00946    18456  0.072   0.0000   0.9730   6.145       14.46      0.2143    
   0.0634  0.0108  10.348   1.3627  0.00989    19071  0.076   0.0000   0.9702   6.297       14.15      0.2190    
   0.0662  0.0106   9.676   1.2873  0.01070    19588  0.079   0.0000   0.9657   6.504       14.00      0.2259    
   0.0689  0.0104   9.005   1.1621  0.01244    19980  0.082   0.0000   0.9568   6.866       14.21      0.2389    
   0.0716  0.0101   8.335   0.9978  0.06026    20018  0.084   0.0000   0.8193   8.368       16.95      0.2991    
