 
# QPROP Version 1.22
# 
# Propeller_0381                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.4555E-01  0.1289E-02  0.5399       5.353    0.2012   0.5011   0.0000   0.00000  0.7558E-02  0.3290E-02   2.3670   0.0000   1.077       0.000       0.0816  0.3968E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0069  24.081   1.0770  0.03876     1020  0.006   0.0000   0.9136  0.9265       25.39      0.4169E-01
   0.0081  0.0085  22.301   1.0113  0.03850     1828  0.009   0.0000   0.9029   1.226       23.03      0.5316E-01
   0.0106  0.0100  20.599   0.9199  0.03856     2830  0.012   0.0000   0.8869   1.477       20.98      0.6223E-01
   0.0130  0.0113  18.976   0.8210  0.03870     4002  0.015   0.0000   0.8659   1.681       19.11      0.6914E-01
   0.0154  0.0126  17.431   0.7223  0.03883     5321  0.018   0.0000   0.8390   1.837       17.37      0.7407E-01
   0.0178  0.0137  15.964   0.6274  0.03893     6759  0.021   0.0000   0.8052   1.947       15.73      0.7718E-01
   0.0202  0.0147  14.576   0.5381  0.03902     8289  0.024   0.0000   0.7627   2.012       14.18      0.7862E-01
   0.0226  0.0155  13.265   0.4553  0.03911     9884  0.027   0.0000   0.7100   2.034       12.70      0.7851E-01
   0.0251  0.0162  12.033   0.3796  0.03921    11515  0.030   0.0000   0.6454   2.016       11.29      0.7699E-01
   0.0275  0.0169  10.879   0.3111  0.03933    13153  0.033   0.0000   0.5683   1.960       9.949      0.7419E-01
   0.0299  0.0173   9.804   0.2501  0.03947    14770  0.036   0.0000   0.4799   1.869       8.680      0.7025E-01
   0.0323  0.0177   8.806   0.1966  0.03963    16336  0.039   0.0000   0.3840   1.748       7.481      0.6531E-01
   0.0348  0.0179   7.887   0.1505  0.03982    17823  0.043   0.0000   0.2875   1.601       6.355      0.5954E-01
   0.0372  0.0180   7.046   0.1116  0.04001    19203  0.046   0.0000   0.1989   1.434       5.308      0.5313E-01
   0.0396  0.0180   6.284   0.0798  0.04021    20448  0.049   0.0000   0.1260   1.253       4.347      0.4630E-01
   0.0420  0.0178   5.599   0.0547  0.04040    21530  0.052   0.0000   0.0727   1.066       3.481      0.3931E-01
   0.0444  0.0175   4.993   0.0360  0.04054    22424  0.055   0.0000   0.0383  0.8827       2.722      0.3249E-01
   0.0468  0.0171   4.465   0.0228  0.04060    23103  0.058   0.0000   0.0187  0.7137       2.086      0.2625E-01
   0.0493  0.0166   4.016   0.0144  0.04055    23540  0.061   0.0000   0.0090  0.5729       1.591      0.2106E-01
   0.0517  0.0159   3.644   0.0098  0.04033    23711  0.064   0.0000   0.0048  0.4748       1.257      0.1745E-01
   0.0541  0.0151   3.351   0.0082  0.03995    23590  0.067   0.0000   0.0036  0.4336       1.096      0.1593E-01
   0.0565  0.0142   3.136   0.0094  0.03944    23150  0.070   0.0000   0.0042  0.4587       1.110      0.1685E-01
   0.0590  0.0132   2.999   0.0140  0.03891    22366  0.073   0.0000   0.0075  0.5511       1.279      0.2025E-01
   0.0614  0.0120   2.941   0.0238  0.03854    21211  0.076   0.0000   0.0159  0.7027       1.567      0.2583E-01
   0.0638  0.0107   2.961   0.0360  0.03837    19657  0.079   0.0000   0.0307  0.9367       2.010      0.3445E-01
