 
# QPROP Version 1.22
# 
# Propeller_0516                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.6269      0.1261E-01   5.282       5.442    1.0904   0.8901   0.0000   0.00000  0.1257      0.4077E-01   9.2063   0.0000   5.934       0.000       1.2620  0.1339    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0058  23.696   0.6898  0.03863      878  0.006   0.0000   0.8547  0.7967       21.16      0.3528E-01
   0.0080  0.0073  21.202   0.7108  0.02395     1560  0.009   0.0000   0.9052   1.084       20.32      0.4748E-01
   0.0103  0.0086  18.863   0.7194  0.01897     2401  0.012   0.0000   0.9224   1.359       19.64      0.5901E-01
   0.0126  0.0099  16.679   0.7235  0.01859     3380  0.015   0.0000   0.9226   1.623       19.07      0.6997E-01
   0.0149  0.0110  14.648   0.7264  0.02045     4476  0.017   0.0000   0.9139   1.877       18.57      0.8045E-01
   0.0171  0.0121  12.772   0.7296  0.02336     5668  0.020   0.0000   0.9013   2.123       18.12      0.9050E-01
   0.0194  0.0130  11.049   0.8191  0.05888     6897  0.023   0.0000   0.8047   2.473       18.69      0.1061    
   0.0217  0.0138   9.481   0.9289  0.08196     8161  0.025   0.0000   0.7747   2.852       19.38      0.1234    
   0.0241  0.0145   8.067   1.0207  0.10511     9457  0.028   0.0000   0.7487   3.210       19.80      0.1396    
   0.0264  0.0151   6.808   1.0968  0.12645    10770  0.031   0.0000   0.7275   3.546       19.99      0.1546    
   0.0286  0.0156   5.702   1.1594  0.14480    12078  0.033   0.0000   0.7109   3.861       20.03      0.1684    
   0.0310  0.0159   4.751   1.2108  0.15952    13364  0.036   0.0000   0.6984   4.154       19.93      0.1810    
   0.0333  0.0162   3.954   1.2526  0.17025    14606  0.039   0.0000   0.6898   4.425       19.72      0.1923    
   0.0356  0.0163   3.311   1.2865  0.17686    15783  0.041   0.0000   0.6848   4.674       19.44      0.2024    
   0.0379  0.0164   2.822   1.3134  0.17936    16874  0.044   0.0000   0.6832   4.901       19.10      0.2113    
   0.0402  0.0163   2.488   1.3342  0.17789    17856  0.047   0.0000   0.6850   5.107       18.70      0.2192    
   0.0425  0.0161   2.307   1.3491  0.17271    18707  0.050   0.0000   0.6901   5.292       18.26      0.2260    
   0.0447  0.0158   2.281   1.3580  0.16417    19404  0.052   0.0000   0.6983   5.456       17.80      0.2318    
   0.0470  0.0154   2.409   1.3605  0.15275    19922  0.055   0.0000   0.7096   5.602       17.32      0.2367    
   0.0493  0.0149   2.692   1.3556  0.13909    20238  0.058   0.0000   0.7237   5.733       16.84      0.2410    
   0.0516  0.0142   3.128   1.3419  0.12405    20325  0.061   0.0000   0.7402   5.858       16.39      0.2451    
   0.0539  0.0135   3.719   1.3175  0.10887    20156  0.064   0.0000   0.7581   5.996       16.02      0.2499    
   0.0563  0.0126   4.463   1.2795  0.09565    19696  0.067   0.0000   0.7750   6.198       15.87      0.2579    
   0.0585  0.0117   5.362   1.2227  0.08948    18886  0.069   0.0000   0.7830   6.617       16.33      0.2767    
   0.0609  0.0106   6.416   1.1228  0.12380    17472  0.071   0.0000   0.7346   8.097       19.72      0.3519    
