 
# QPROP Version 1.22
# 
# Propeller_0540                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.020      0.1493E-01   6.253       5.461    1.2724   0.8999   0.0000   0.00000  0.8163E-01  0.1531E-01   9.3350   0.0000   6.948       0.000       0.7834  0.1656E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0089  24.301   0.4229  0.26079     1462  0.007   0.0000   0.2758  0.7342       17.98      0.2484E-01
   0.0089  0.0107  22.951   0.5654  0.13988     2607  0.010   0.0000   0.5285   1.129       18.62      0.3848E-01
   0.0119  0.0124  21.667   0.6835  0.08019     3993  0.014   0.0000   0.7163   1.532       19.06      0.5249E-01
   0.0148  0.0139  20.448   0.7813  0.04854     5594  0.017   0.0000   0.8311   1.936       19.34      0.6653E-01
   0.0177  0.0153  19.294   0.8616  0.03121     7383  0.021   0.0000   0.8954   2.333       19.46      0.8033E-01
   0.0207  0.0166  18.205   0.9265  0.02148     9336  0.024   0.0000   0.9308   2.721       19.47      0.9368E-01
   0.0236  0.0178  17.182   0.9780  0.01584    11427  0.027   0.0000   0.9505   3.094       19.37      0.1064    
   0.0266  0.0189  16.223   1.0173  0.01236    13630  0.031   0.0000   0.9622   3.451       19.18      0.1184    
   0.0295  0.0198  15.330   1.0459  0.01005    15919  0.034   0.0000   0.9695   3.788       18.91      0.1296    
   0.0324  0.0206  14.502   1.0649  0.00843    18266  0.038   0.0000   0.9744   4.103       18.58      0.1398    
   0.0354  0.0213  13.739   1.0750  0.00729    20645  0.041   0.0000   0.9776   4.394       18.19      0.1490    
   0.0383  0.0219  13.041   1.0769  0.00660    23027  0.045   0.0000   0.9793   4.658       17.75      0.1572    
   0.0413  0.0224  12.409   1.0713  0.00635    25383  0.049   0.0000   0.9795   4.895       17.25      0.1643    
   0.0442  0.0227  11.841   1.0584  0.00658    27684  0.052   0.0000   0.9779   5.101       16.72      0.1702    
   0.0471  0.0229  11.339   1.0385  0.00727    29901  0.056   0.0000   0.9744   5.275       16.15      0.1750    
   0.0501  0.0230  10.902   1.0117  0.00838    32001  0.059   0.0000   0.9689   5.416       15.55      0.1786    
   0.0530  0.0230  10.530   0.9780  0.00983    33955  0.063   0.0000   0.9611   5.522       14.91      0.1810    
   0.0559  0.0229  10.223   0.9370  0.01153    35729  0.067   0.0000   0.9508   5.591       14.25      0.1822    
   0.0589  0.0226   9.982   0.8884  0.01338    37293  0.071   0.0000   0.9378   5.622       13.56      0.1821    
   0.0618  0.0222   9.805   0.8316  0.01530    38612  0.074   0.0000   0.9214   5.614       12.85      0.1808    
   0.0648  0.0217   9.694   0.7655  0.01730    39653  0.078   0.0000   0.9004   5.568       12.12      0.1783    
   0.0677  0.0211   9.648   0.6883  0.01945    40383  0.082   0.0000   0.8719   5.486       11.38      0.1747    
   0.0707  0.0204   9.667   0.5966  0.02198    40764  0.086   0.0000   0.8305   5.378       10.66      0.1704    
   0.0736  0.0195   9.751   0.4821  0.02520    40757  0.089   0.0000   0.7645   5.279       10.01      0.1666    
   0.0765  0.0185   9.901   0.3099  0.02938    40297  0.093   0.0000   0.6339   5.349       9.748      0.1686    
