 
# QPROP Version 1.22
# 
# Propeller_0849                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL =  6.965428143476254E-003
 -9.678686561387997E-002  0.791891434902150     
 GVCALC: Not converged.  Res a CL =  5.268143437300948E-003
 -9.762088135259706E-002  0.779645464857795     
#   0.000   4000.      0.000  0.3490      0.4267E-02   1.787       5.377    0.4351   0.7639   0.0000   0.00000  0.6562E-01  0.1273E-01   6.7603   0.0000   2.340       0.000       0.8041  0.3454E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0070  23.968   1.2013  0.02871     1054  0.006   0.0000   0.9383  0.8716       23.61      0.3934E-01
   0.0080  0.0090  21.987   1.1685  0.02101     1925  0.009   0.0000   0.9508   1.175       22.22      0.5194E-01
   0.0104  0.0108  20.116   1.1215  0.01713     3014  0.012   0.0000   0.9562   1.453       21.04      0.6321E-01
   0.0127  0.0125  18.354   1.0709  0.01513     4293  0.015   0.0000   0.9577   1.707       19.99      0.7326E-01
   0.0150  0.0140  16.702   1.0209  0.01413     5736  0.018   0.0000   0.9568   1.940       19.02      0.8224E-01
   0.0174  0.0154  15.159   0.9736  0.01369     7314  0.020   0.0000   0.9544   2.151       18.13      0.9026E-01
   0.0197  0.0166  13.726   0.9298  0.01357     8998  0.023   0.0000   0.9509   2.344       17.30      0.9743E-01
   0.0221  0.0177  12.403   0.8901  0.01361    10757  0.026   0.0000   0.9467   2.519       16.53      0.1038    
   0.0244  0.0186  11.190   0.8549  0.01373    12561  0.029   0.0000   0.9420   2.678       15.81      0.1096    
   0.0267  0.0193  10.086   0.8243  0.01387    14379  0.032   0.0000   0.9372   2.824       15.15      0.1148    
   0.0291  0.0199   9.092   0.7985  0.01399    16181  0.035   0.0000   0.9325   2.958       14.53      0.1196    
   0.0314  0.0204   8.207   0.7708  0.03396    17941  0.038   0.0000   0.8397   3.071       13.91      0.1235    
   0.0338  0.0207   7.432   0.7820  0.03700    19598  0.040   0.0000   0.8272   3.239       13.64      0.1300    
   0.0361  0.0209   6.767   0.7913  0.03938    21150  0.043   0.0000   0.8168   3.394       13.34      0.1358    
   0.0384  0.0209   6.212   0.7989  0.04095    22566  0.046   0.0000   0.8089   3.535       13.03      0.1411    
   0.0408  0.0208   5.766   0.8047  0.04162    23816  0.049   0.0000   0.8039   3.663       12.70      0.1459    
   0.0431  0.0205   5.430   0.8087  0.04136    24869  0.052   0.0000   0.8018   3.777       12.37      0.1500    
   0.0454  0.0201   5.203   0.8111  0.04024    25695  0.055   0.0000   0.8026   3.881       12.03      0.1537    
   0.0478  0.0195   5.086   0.8117  0.03836    26260  0.058   0.0000   0.8062   3.975       11.70      0.1571    
   0.0501  0.0187   5.079   0.8104  0.03590    26534  0.061   0.0000   0.8124   4.064       11.39      0.1603    
   0.0525  0.0178   5.182   0.8072  0.03314    26484  0.063   0.0000   0.8206   4.160       11.12      0.1637    
   0.0548  0.0168   5.394   0.8016  0.03048    26074  0.066   0.0000   0.8295   4.279       10.94      0.1682    
   0.0571  0.0156   5.716   0.7919  0.03064    25242  0.069   0.0000   0.8308   4.585       11.26      0.1806    
   0.0595  0.0143   6.147   0.7796  0.03127    23987  0.072   0.0000   0.8312   4.964       11.74      0.1962    
   0.0618  0.0128   6.688   0.7562  0.04810    22106  0.074   0.0000   0.7874   6.201       14.31      0.2503    
