 
# QPROP Version 1.22
# 
# Propeller_0953                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000 -0.1647E-01  0.2210E-02  0.9259       5.361    0.2736   0.6313   0.0000   0.00000 -0.2907E-02  0.6097E-02 NaN        0.0000   1.467       0.000      -0.0460  0.1214    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0066  24.104   1.1074  0.05509     1004  0.007   0.0000   0.8724  0.8274       21.99      0.3590E-01
   0.0081  0.0077  22.391   1.0146  0.08072     1700  0.009   0.0000   0.7917   1.051       19.23      0.4399E-01
   0.0105  0.0088  20.786   0.8835  0.09760     2536  0.012   0.0000   0.7085   1.216       16.87      0.4952E-01
   0.0128  0.0098  19.288   0.7409  0.10838     3493  0.015   0.0000   0.6179   1.322       14.74      0.5272E-01
   0.0152  0.0106  17.898   0.5989  0.11516     4554  0.018   0.0000   0.5168   1.370       12.73      0.5371E-01
   0.0176  0.0114  16.614   0.4634  0.11937     5701  0.021   0.0000   0.4050   1.359       10.82      0.5253E-01
   0.0200  0.0122  15.438   0.3380  0.12198     6915  0.024   0.0000   0.2866   1.286       8.953      0.4916E-01
   0.0223  0.0128  14.368   0.2254  0.12375     8177  0.027   0.0000   0.1722   1.148       7.095      0.4347E-01
   0.0247  0.0133  13.406   0.1281  0.12532     9466  0.030   0.0000   0.0775  0.9345       5.197      0.3515E-01
   0.0271  0.0138  12.551   0.0503  0.12761    10761  0.033   0.0000   0.0184  0.6262       3.166      0.2343E-01
   0.0295  0.0142  11.803   0.0029  0.13283    12040  0.036   0.0000   0.0001  0.1581      0.7334      0.5898E-02
   0.0319  0.0145  11.162   0.0000  0.14466    13264  0.039   0.0000  -0.0019 -0.5853       177.5     -0.2188E-01
   0.0343  0.0147  10.629  -0.0985  0.13440    14450  0.042   0.0000   0.0329 -0.7161       177.1     -0.2678E-01
   0.0366  0.0148  10.202  -0.1818  0.12502    15578  0.045   0.0000   0.0655 -0.7659       177.1     -0.2864E-01
   0.0390  0.0148   9.883  -0.2379  0.11851    16627  0.048   0.0000   0.0890 -0.8157       177.1     -0.3050E-01
   0.0414  0.0148   9.671  -0.2678  0.11424    17578  0.051   0.0000   0.1027 -0.8654       177.1     -0.3236E-01
   0.0438  0.0146   9.566  -0.2719  0.11189    18415  0.054   0.0000   0.1062 -0.9152       177.1     -0.3422E-01
   0.0461  0.0144   9.568  -0.2503  0.11139    19119  0.057   0.0000   0.0988 -0.9650       177.1     -0.3608E-01
   0.0485  0.0141   9.678  -0.2025  0.11288    19674  0.060   0.0000   0.0801  -1.015       177.1     -0.3795E-01
   0.0509  0.0137   9.894  -0.1272  0.11676    20062  0.063   0.0000   0.0493  -1.064       177.1     -0.3981E-01
   0.0533  0.0132  10.218  -0.0246  0.22565    20266  0.066   0.0000   0.0029  -1.114       177.1     -0.4167E-01
   0.0557  0.0126  10.648   0.0000  0.11322    20290  0.069   0.0000  -0.0002 -0.2923       179.3     -0.1090E-01
   0.0581  0.0120  11.186   0.0274  0.10200    20067  0.071   0.0000   0.0063  0.6329       1.492      0.2362E-01
   0.0604  0.0113  11.831   0.1075  0.09728    19591  0.074   0.0000   0.0518   1.314       2.980      0.4915E-01
   0.0628  0.0104  12.584   0.1765  0.08901    18839  0.077   0.0000   0.1371   2.203       4.820      0.8276E-01
