 
# QPROP Version 1.22
# 
# Propeller_2817                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.1413E-01  0.2138E-03  0.8957E-01   5.345    0.1168   0.1435   0.0000   0.00000  0.2344E-02  0.5458E-03   1.3182   0.0000  0.6243       0.000       0.0260  0.6825E-02
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0064  23.689   0.6743  0.03195      976  0.007   0.0000   0.8773  0.8263       21.85      0.3523E-01
   0.0081  0.0071  21.173   0.6465  0.02587     1578  0.009   0.0000   0.8836   1.049       19.01      0.4309E-01
   0.0106  0.0078  18.800   0.5824  0.02132     2275  0.012   0.0000   0.8811   1.212       16.63      0.4848E-01
   0.0130  0.0084  16.569   0.5040  0.01786     3055  0.015   0.0000   0.8717   1.320       14.54      0.5175E-01
   0.0154  0.0090  14.480   0.4223  0.01524     3907  0.018   0.0000   0.8546   1.378       12.65      0.5316E-01
   0.0178  0.0096  12.533   0.3431  0.01325     4820  0.022   0.0000   0.8271   1.388       10.93      0.5290E-01
   0.0202  0.0100  10.729   0.2698  0.01174     5781  0.025   0.0000   0.7850   1.356       9.330      0.5113E-01
   0.0226  0.0105   9.066   0.2045  0.01057     6779  0.028   0.0000   0.7220   1.283       7.847      0.4802E-01
   0.0251  0.0109   7.546   0.1482  0.00967     7802  0.031   0.0000   0.6302   1.176       6.469      0.4373E-01
   0.0275  0.0112   6.169   0.1015  0.00895     8839  0.034   0.0000   0.5033   1.038       5.192      0.3843E-01
   0.0299  0.0115   4.933   0.0643  0.00838     9879  0.037   0.0000   0.3468  0.8749       4.014      0.3229E-01
   0.0323  0.0117   3.840   0.0365  0.00793    10909  0.040   0.0000   0.1890  0.6933       2.939      0.2553E-01
   0.0348  0.0119   2.888   0.0173  0.00756    11919  0.043   0.0000   0.0721  0.5001       1.970      0.1839E-01
   0.0372  0.0120   2.080   0.0059  0.00726    12899  0.046   0.0000   0.0152  0.3032       1.116      0.1114E-01
   0.0396  0.0121   1.413   0.0008  0.00703    13838  0.049   0.0000   0.0007  0.1124      0.3883      0.4128E-02
   0.0420  0.0122   0.889   0.0000  0.00683    14727  0.052   0.0000   0.0000 -0.6078E-01   179.8     -0.2232E-02
   0.0444  0.0121   0.506   0.0000  0.00666    15555  0.055   0.0000  -0.0001 -0.1991       179.4     -0.7314E-02
   0.0468  0.0121   0.266   0.0000  0.00650    16314  0.058   0.0000  -0.0002 -0.2914       179.1     -0.1071E-01
   0.0493  0.0120   0.169   0.0000  0.00636    16993  0.061   0.0000  -0.0003 -0.3284       179.1     -0.1206E-01
   0.0517  0.0118   0.213   0.0000  0.00623    17582  0.064   0.0000  -0.0002 -0.3005       179.2     -0.1104E-01
   0.0541  0.0116   0.400   0.0000  0.00611    18071  0.067   0.0000  -0.0001 -0.1985       179.5     -0.7292E-02
   0.0565  0.0113   0.729   0.0000  0.00602    18448  0.070   0.0000   0.0000 -0.1300E-01   180.0     -0.4773E-03
   0.0590  0.0110   1.200   0.0029  0.00596    18702  0.073   0.0000   0.0049  0.2553      0.5925      0.9378E-02
   0.0614  0.0106   1.813   0.0153  0.00594    18820  0.076   0.0000   0.0553  0.5903       1.316      0.2169E-01
   0.0638  0.0102   2.569   0.0361  0.00597    18792  0.079   0.0000   0.1837   1.001       2.149      0.3683E-01
