 
# QPROP Version 1.22
# 
# Propeller_3083                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.1069      0.6617E-03  0.2772       5.349    0.1520   0.3410   0.0000   0.00000  0.1397E-01  0.1253E-02   3.4159   0.0000  0.8128       0.000       0.2151  0.8176E-02
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0058  0.0092  24.042   0.3858  0.21896     1456  0.007   0.0000   0.2944  0.7011       17.66      0.2671E-01
   0.0084  0.0094  22.203   0.4395  0.16465     2191  0.010   0.0000   0.3865  0.9267       15.96      0.3468E-01
   0.0110  0.0097  20.465   0.4659  0.12365     2967  0.013   0.0000   0.4609   1.118       14.59      0.4130E-01
   0.0135  0.0100  18.827   0.4734  0.09199     3779  0.016   0.0000   0.5255   1.279       13.41      0.4676E-01
   0.0161  0.0102  17.290   0.4673  0.06767     4621  0.019   0.0000   0.5831   1.411       12.36      0.5117E-01
   0.0187  0.0104  15.854   0.4516  0.04917     5488  0.023   0.0000   0.6352   1.517       11.40      0.5464E-01
   0.0213  0.0106  14.518   0.4294  0.03524     6374  0.026   0.0000   0.6830   1.600       10.52      0.5725E-01
   0.0238  0.0107  13.284   0.4031  0.02482     7274  0.029   0.0000   0.7275   1.660       9.704      0.5911E-01
   0.0264  0.0109  12.150   0.3745  0.01707     8182  0.032   0.0000   0.7700   1.701       8.947      0.6031E-01
   0.0290  0.0110  11.117   0.3454  0.01129     9094  0.035   0.0000   0.8121   1.725       8.249      0.6095E-01
   0.0316  0.0111  10.185   0.3169  0.00698    10003  0.039   0.0000   0.8559   1.736       7.607      0.6114E-01
   0.0342  0.0112   9.354   0.2900  0.00377    10905  0.042   0.0000   0.9032   1.736       7.021      0.6099E-01
   0.0368  0.0112   8.624   0.2653  0.00138    11795  0.045   0.0000   0.9558   1.729       6.493      0.6061E-01
   0.0393  0.0112   7.994   0.2435 -0.00037    12668  0.048   0.0000   1.0147   1.719       6.021      0.6012E-01
   0.0419  0.0112   7.465   0.2248 -0.00159    13517  0.051   0.0000   1.0785   1.707       5.607      0.5963E-01
   0.0445  0.0112   7.037   0.2094 -0.00236    14339  0.055   0.0000   1.1409   1.698       5.250      0.5924E-01
   0.0471  0.0112   6.710   0.1975 -0.00269    15129  0.058   0.0000   1.1884   1.695       4.949      0.5907E-01
   0.0496  0.0111   6.484   0.1890 -0.00257    15881  0.061   0.0000   1.1997   1.699       4.702      0.5919E-01
   0.0522  0.0111   6.358   0.1840 -0.00192    16590  0.064   0.0000   1.1539   1.714       4.507      0.5967E-01
   0.0548  0.0110   6.334   0.1822 -0.00060    17253  0.067   0.0000   1.0457   1.740       4.360      0.6056E-01
   0.0574  0.0108   6.410   0.1833  0.00161    17863  0.071   0.0000   0.8940   1.778       4.254      0.6187E-01
   0.0600  0.0107   6.587   0.1866  0.00502    18417  0.074   0.0000   0.7300   1.829       4.187      0.6363E-01
   0.0626  0.0105   6.865   0.1901  0.01000    18908  0.077   0.0000   0.5782   1.897       4.163      0.6598E-01
   0.0651  0.0103   7.243   0.1881  0.01683    19332  0.080   0.0000   0.4492   2.005       4.225      0.6973E-01
   0.0677  0.0101   7.722   0.1576  0.02461    19676  0.083   0.0000   0.3378   2.288       4.643      0.7969E-01
