 
# QPROP Version 1.22
# 
# Propeller_2616                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.2206      0.1836E-02  0.7691       5.358    0.2442   0.5878   0.0000   0.00000  0.4422E-01  0.5936E-02   5.4610   0.0000   1.308       0.000       0.6014  0.1057E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0092  24.021   0.6134  0.02441     1387  0.006   0.0000   0.8972  0.8356       22.46      0.3767E-01
   0.0080  0.0096  22.135   0.6893  0.01988     2066  0.009   0.0000   0.9186   1.096       20.58      0.4814E-01
   0.0103  0.0100  20.342   0.7291  0.01658     2795  0.012   0.0000   0.9308   1.324       19.04      0.5707E-01
   0.0126  0.0104  18.645   0.7470  0.01415     3568  0.015   0.0000   0.9384   1.526       17.75      0.6479E-01
   0.0149  0.0107  17.041   0.7509  0.01243     4376  0.018   0.0000   0.9428   1.706       16.63      0.7154E-01
   0.0171  0.0110  15.533   0.7458  0.01127     5214  0.020   0.0000   0.9448   1.865       15.64      0.7745E-01
   0.0194  0.0112  14.119   0.7352  0.01055     6073  0.023   0.0000   0.9448   2.007       14.76      0.8267E-01
   0.0217  0.0114  12.799   0.7211  0.01017     6948  0.026   0.0000   0.9430   2.135       13.97      0.8728E-01
   0.0241  0.0116  11.574   0.7053  0.01004     7831  0.029   0.0000   0.9399   2.248       13.25      0.9137E-01
   0.0264  0.0118  10.443   0.6887  0.01007     8715  0.032   0.0000   0.9356   2.350       12.60      0.9502E-01
   0.0286  0.0119   9.407   0.6724  0.01021     9595  0.035   0.0000   0.9304   2.442       12.01      0.9830E-01
   0.0310  0.0120   8.465   0.6569  0.01040    10463  0.037   0.0000   0.9246   2.526       11.47      0.1013    
   0.0333  0.0120   7.618   0.6428  0.01060    11313  0.040   0.0000   0.9187   2.603       10.98      0.1040    
   0.0356  0.0120   6.865   0.6305  0.01079    12137  0.043   0.0000   0.9128   2.675       10.53      0.1065    
   0.0379  0.0120   6.207   0.6202  0.01093    12930  0.046   0.0000   0.9073   2.742       10.12      0.1090    
   0.0402  0.0120   5.643   0.6122  0.01100    13685  0.049   0.0000   0.9025   2.807       9.750      0.1113    
   0.0425  0.0119   5.174   0.6067  0.01100    14395  0.052   0.0000   0.8988   2.871       9.420      0.1136    
   0.0447  0.0118   4.799   0.6037  0.01091    15053  0.054   0.0000   0.8962   2.935       9.126      0.1159    
   0.0470  0.0117   4.519   0.6031  0.01075    15654  0.057   0.0000   0.8950   3.003       8.870      0.1184    
   0.0493  0.0115   4.333   0.6044  0.01051    16190  0.060   0.0000   0.8951   3.076       8.657      0.1212    
   0.0516  0.0113   4.241   0.6064  0.01023    16654  0.063   0.0000   0.8962   3.161       8.496      0.1244    
   0.0539  0.0111   4.245   0.6063  0.00996    17038  0.066   0.0000   0.8979   3.269       8.409      0.1286    
   0.0563  0.0108   4.342   0.5982  0.00977    17335  0.069   0.0000   0.8987   3.424       8.447      0.1347    
   0.0585  0.0105   4.535   0.5664  0.00991    17532  0.071   0.0000   0.8954   3.682       8.736      0.1451    
   0.0609  0.0102   4.821   0.4483  0.01147    17593  0.074   0.0000   0.8670   4.271       9.790      0.1693    
