 
# QPROP Version 1.22
# 
# Propeller_1196                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000 -0.1572      0.2026E-02  0.8485       5.359    0.2591   0.6111   0.0000   0.00000 -0.2054E-01  0.3836E-02 NaN        0.0000   1.389       0.000      -0.1743  0.3618E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0058  0.0056  23.511   0.7342  0.04340      865  0.007   0.0000   0.8569  0.8806       23.28      0.3611E-01
   0.0084  0.0069  20.661   0.6398  0.04748     1555  0.010   0.0000   0.8084   1.128       20.03      0.4422E-01
   0.0110  0.0080  17.983   0.5238  0.04935     2410  0.013   0.0000   0.7439   1.293       17.16      0.4899E-01
   0.0135  0.0090  15.476   0.4078  0.04995     3411  0.016   0.0000   0.6573   1.375       14.52      0.5077E-01
   0.0161  0.0100  13.140   0.3003  0.04998     4536  0.019   0.0000   0.5415   1.375       12.03      0.4974E-01
   0.0187  0.0109  10.975   0.2051  0.04982     5764  0.023   0.0000   0.3943   1.292       9.633      0.4597E-01
   0.0213  0.0116   8.982   0.1239  0.04966     7072  0.026   0.0000   0.2291   1.119       7.273      0.3934E-01
   0.0238  0.0123   7.160   0.0585  0.04977     8436  0.029   0.0000   0.0843  0.8436       4.862      0.2940E-01
   0.0264  0.0129   5.509   0.0129  0.05065     9831  0.033   0.0000   0.0083  0.4295       2.225      0.1488E-01
   0.0290  0.0134   4.030   0.0000  0.05420    11223  0.036   0.0000  -0.0004 -0.2382       178.9     -0.8245E-02
   0.0316  0.0138   2.721  -0.0674  0.05184    12592  0.039   0.0000   0.0587 -0.6605       177.1     -0.2291E-01
   0.0342  0.0142   1.584  -0.1696  0.04646    13947  0.042   0.0000   0.1524 -0.7145       177.1     -0.2478E-01
   0.0368  0.0144   0.619  -0.2458  0.04371    15259  0.045   0.0000   0.2177 -0.7684       177.1     -0.2665E-01
   0.0393  0.0146  -0.176  -0.2623  0.04315    16507  0.048   0.0000   0.2313 -0.8224       177.1     -0.2852E-01
   0.0419  0.0146  -0.799  -0.2797  0.04174    17670  0.052   0.0000   0.2492 -0.8763       177.1     -0.3039E-01
   0.0445  0.0146  -1.250  -0.2971  0.04053    18731  0.055   0.0000   0.2665 -0.9302       177.1     -0.3227E-01
   0.0471  0.0145  -1.531  -0.3157  0.03908    19668  0.058   0.0000   0.2861 -0.9842       177.1     -0.3414E-01
   0.0496  0.0143  -1.640  -0.3548  0.03698    20462  0.061   0.0000   0.3227  -1.038       177.1     -0.3601E-01
   0.0522  0.0140  -1.578  -0.3335  0.03545    21093  0.064   0.0000   0.3184  -1.092       177.1     -0.3788E-01
   0.0548  0.0137  -1.345  -0.2974  0.03381    21542  0.067   0.0000   0.3039  -1.146       177.1     -0.3975E-01
   0.0574  0.0132  -0.940  -0.2446  0.03218    21788  0.071   0.0000   0.2737  -1.200       177.1     -0.4162E-01
   0.0600  0.0126  -0.364  -0.1721  0.03086    21813  0.074   0.0000   0.2162  -1.254       177.1     -0.4349E-01
   0.0626  0.0120   0.383  -0.0761  0.03043    21596  0.077   0.0000   0.1091  -1.308       177.1     -0.4536E-01
   0.0651  0.0113   1.301   0.0000  0.02906    21133  0.080   0.0000  -0.0010 -0.8504       178.2     -0.2945E-01
   0.0677  0.0104   2.391   0.0078  0.02468    20380  0.083   0.0000   0.0051  0.4854      0.9807      0.1680E-01
