 
# QPROP Version 1.22
# 
# Propeller_1966                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000 -0.9825E-01  0.3271E-02   1.370       5.369    0.3569   0.7150   0.0000   0.00000 -0.1025E-01  0.4673E-02 NaN        0.0000   1.916       0.000      -0.0711  0.4068E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0068  23.678   0.7241  0.05821     1073  0.007   0.0000   0.7988  0.8094       20.59      0.3020E-01
   0.0086  0.0101  21.144   0.5626  0.05649     2387  0.010   0.0000   0.7423   1.079       18.38      0.3920E-01
   0.0114  0.0132  18.758   0.4349  0.05389     4162  0.013   0.0000   0.6751   1.269       16.14      0.4499E-01
   0.0141  0.0161  16.518   0.3292  0.05176     6345  0.017   0.0000   0.5881   1.379       13.92      0.4785E-01
   0.0168  0.0187  14.427   0.2409  0.05020     8878  0.020   0.0000   0.4783   1.408       11.77      0.4803E-01
   0.0196  0.0210  12.482   0.1678  0.04910    11698  0.024   0.0000   0.3499   1.358       9.678      0.4572E-01
   0.0223  0.0231  10.685   0.1086  0.04838    14741  0.027   0.0000   0.2180   1.234       7.656      0.4108E-01
   0.0250  0.0250   9.034   0.0626  0.04803    17937  0.031   0.0000   0.1063   1.037       5.702      0.3426E-01
   0.0278  0.0265   7.532   0.0292  0.04805    21219  0.034   0.0000   0.0347  0.7729       3.816      0.2539E-01
   0.0305  0.0279   6.176   0.0083  0.04849    24517  0.038   0.0000   0.0047  0.4447       1.994      0.1456E-01
   0.0333  0.0289   4.968   0.0001  0.04947    27764  0.041   0.0000   0.0000  0.5683E-01  0.2337      0.1859E-02
   0.0360  0.0298   3.907   0.0000  0.05076    30894  0.044   0.0000  -0.0006 -0.3692       178.6     -0.1208E-01
   0.0387  0.0303   2.993   0.0000  0.05174    33847  0.048   0.0000  -0.0024 -0.7912       177.2     -0.2594E-01
   0.0415  0.0306   2.227  -0.0764  0.04670    36612  0.051   0.0000   0.0734 -0.8675       177.1     -0.2844E-01
   0.0442  0.0307   1.608  -0.1365  0.04323    39106  0.054   0.0000   0.1343 -0.9248       177.1     -0.3032E-01
   0.0470  0.0305   1.136  -0.1765  0.04098    41265  0.058   0.0000   0.1752 -0.9821       177.1     -0.3220E-01
   0.0497  0.0301   0.812  -0.1972  0.03949    43030  0.061   0.0000   0.1979  -1.039       177.1     -0.3408E-01
   0.0524  0.0294   0.634  -0.1991  0.03852    44341  0.065   0.0000   0.2035  -1.097       177.1     -0.3595E-01
   0.0552  0.0284   0.605  -0.1821  0.03797    45137  0.068   0.0000   0.1915  -1.154       177.1     -0.3783E-01
   0.0579  0.0272   0.722  -0.1458  0.03788    45359  0.071   0.0000   0.1594  -1.211       177.1     -0.3971E-01
   0.0607  0.0257   0.987  -0.0893  0.03843    44947  0.075   0.0000   0.1019  -1.269       177.1     -0.4159E-01
   0.0634  0.0240   1.398  -0.0113  0.03988    43840  0.078   0.0000   0.0115  -1.326       177.1     -0.4347E-01
   0.0662  0.0220   1.958   0.0000  0.03793    42011  0.081   0.0000  -0.0009 -0.8516       178.2     -0.2788E-01
   0.0689  0.0198   2.664   0.0000  0.03556    39351  0.085   0.0000   0.0000 -0.1603       179.7     -0.5243E-02
   0.0716  0.0173   3.518   0.0101  0.03380    35788  0.088   0.0000   0.0057  0.6236       1.191      0.2040E-01
