 
# QPROP Version 1.22
# 
# Propeller_0213                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.5848E-01  0.8247E-04  0.3454E-01   5.344    0.1065   0.0607   0.0000   0.00000  0.1251E-01  0.2892E-03   2.8580   0.0000  0.5690       0.000       0.1845 -0.9652E-02
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0056  0.0104  23.715   0.4369  0.25964     1609  0.007   0.0000   0.2821  0.6784       17.56      0.2921E-01
   0.0079  0.0112  21.257   0.4562  0.16957     2442  0.009   0.0000   0.3861  0.8629       15.74      0.3645E-01
   0.0102  0.0118  18.951   0.4491  0.10985     3360  0.012   0.0000   0.4773   1.012       14.21      0.4215E-01
   0.0124  0.0125  16.795   0.4271  0.06975     4348  0.015   0.0000   0.5616   1.130       12.88      0.4652E-01
   0.0147  0.0130  14.791   0.3968  0.04267     5394  0.018   0.0000   0.6433   1.219       11.69      0.4974E-01
   0.0169  0.0135  12.938   0.3622  0.02419     6484  0.021   0.0000   0.7277   1.282       10.60      0.5193E-01
   0.0192  0.0139  11.236   0.3262  0.01139     7605  0.023   0.0000   0.8240   1.322       9.602      0.5322E-01
   0.0215  0.0143   9.685   0.2907  0.00231     8743  0.026   0.0000   0.9494   1.342       8.690      0.5375E-01
   0.0237  0.0146   8.285   0.2571 -0.00432     9885  0.029   0.0000   1.1414   1.345       7.857      0.5364E-01
   0.0260  0.0148   7.036   0.2263 -0.00930    11016  0.032   0.0000   1.4995   1.335       7.102      0.5304E-01
   0.0282  0.0150   5.938   0.1990 -0.01309    12124  0.035   0.0000   2.4222   1.315       6.425      0.5211E-01
   0.0305  0.0151   4.992   0.1755 -0.01597    13196  0.037   0.0000   9.3029   1.290       5.827      0.5101E-01
   0.0328  0.0151   4.196   0.1561 -0.01808    14217  0.040   0.0000  -4.1090   1.264       5.309      0.4989E-01
   0.0350  0.0151   3.552   0.1409 -0.01949    15175  0.043   0.0000  -1.6280   1.242       4.874      0.4895E-01
   0.0373  0.0150   3.058   0.1300 -0.02024    16058  0.046   0.0000  -1.0466   1.227       4.524      0.4834E-01
   0.0395  0.0148   2.716   0.1235 -0.02035    16851  0.049   0.0000  -0.8343   1.226       4.258      0.4825E-01
   0.0418  0.0146   2.525   0.1215 -0.01985    17543  0.051   0.0000  -0.7829   1.241       4.076      0.4882E-01
   0.0440  0.0143   2.485   0.1244 -0.01876    18120  0.054   0.0000  -0.8636   1.276       3.976      0.5019E-01
   0.0463  0.0139   2.596   0.1326 -0.01712    18570  0.057   0.0000  -1.1609   1.334       3.953      0.5247E-01
   0.0486  0.0135   2.858   0.1467 -0.01498    18880  0.060   0.0000  -2.1912   1.417       4.002      0.5571E-01
   0.0508  0.0130   3.271   0.1673 -0.01237    19036  0.062   0.0000 -36.1909   1.524       4.116      0.5996E-01
   0.0531  0.0125   3.835   0.1941 -0.00932    19027  0.065   0.0000   2.7829   1.660       4.293      0.6534E-01
   0.0553  0.0118   4.551   0.2244 -0.00577    18839  0.068   0.0000   1.4797   1.834       4.552      0.7223E-01
   0.0576  0.0112   5.417   0.2485 -0.00158    18458  0.071   0.0000   1.0794   2.079       4.962      0.8199E-01
   0.0599  0.0104   6.435   0.2270  0.00337    17859  0.073   0.0000   0.8720   2.538       5.839      0.1004    
