 
# QPROP Version 1.22
# 
# Propeller_2175                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL =  7.095771335779363E-004
 -9.596944414065700E-002  0.618494667507291     
#   0.000   4000.      0.000  0.5440      0.1069E-01   4.477       5.427    0.9394   0.8781   0.0000   0.00000  0.1243      0.4071E-01   8.8618   0.0000   5.099       0.000       0.7259  0.8298E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0056  0.0071  24.076   0.7767  0.03834     1024  0.006   0.0000   0.8891  0.9539       27.14      0.4793E-01
   0.0078  0.0092  22.296   0.7533  0.03058     1876  0.009   0.0000   0.9045   1.286       25.83      0.6318E-01
   0.0100  0.0112  20.604   0.7233  0.02664     2947  0.011   0.0000   0.9101   1.596       24.65      0.7687E-01
   0.0123  0.0130  19.000   0.6919  0.02438     4214  0.014   0.0000   0.9110   1.883       23.55      0.8915E-01
   0.0145  0.0146  17.486   0.6611  0.02300     5650  0.016   0.0000   0.9093   2.148       22.53      0.1002    
   0.0167  0.0161  16.060   0.6185  0.04093     7229  0.019   0.0000   0.8342   2.392       21.56      0.1100    
   0.0189  0.0175  14.723   0.6380  0.04586     8889  0.022   0.0000   0.8201   2.672       21.19      0.1223    
   0.0211  0.0186  13.475   0.6549  0.05312    10616  0.024   0.0000   0.7998   2.963       20.99      0.1352    
   0.0234  0.0197  12.315   0.6699  0.06067    12393  0.027   0.0000   0.7794   3.243       20.75      0.1475    
   0.0256  0.0205  11.245   0.6832  0.06801    14195  0.030   0.0000   0.7601   3.511       20.47      0.1592    
   0.0278  0.0212  10.263   0.6950  0.07476    15992  0.032   0.0000   0.7428   3.767       20.15      0.1701    
   0.0300  0.0218   9.370   0.7053  0.08061    17759  0.035   0.0000   0.7278   4.009       19.80      0.1802    
   0.0323  0.0222   8.565   0.7144  0.08533    19467  0.037   0.0000   0.7154   4.235       19.41      0.1894    
   0.0345  0.0224   7.850   0.7222  0.08875    21087  0.040   0.0000   0.7058   4.444       19.00      0.1978    
   0.0367  0.0225   7.223   0.7288  0.09077    22590  0.043   0.0000   0.6989   4.636       18.55      0.2052    
   0.0389  0.0225   6.685   0.7343  0.09136    23946  0.046   0.0000   0.6947   4.810       18.09      0.2118    
   0.0411  0.0222   6.235   0.7388  0.09055    25126  0.048   0.0000   0.6932   4.965       17.60      0.2174    
   0.0433  0.0218   5.875   0.7420  0.08844    26097  0.051   0.0000   0.6943   5.103       17.10      0.2223    
   0.0456  0.0213   5.603   0.7441  0.08521    26828  0.054   0.0000   0.6978   5.225       16.60      0.2264    
   0.0478  0.0206   5.420   0.7449  0.08116    27285  0.057   0.0000   0.7033   5.337       16.11      0.2301    
   0.0500  0.0198   5.326   0.7441  0.07676    27433  0.059   0.0000   0.7100   5.449       15.67      0.2339    
   0.0522  0.0188   5.320   0.7415  0.07283    27234  0.062   0.0000   0.7165   5.583       15.34      0.2389    
   0.0544  0.0176   5.404   0.7362  0.07107    26639  0.065   0.0000   0.7193   5.795       15.27      0.2478    
   0.0567  0.0163   5.576   0.7261  0.07663    25569  0.067   0.0000   0.7075   6.248       15.88      0.2687    
   0.0589  0.0148   5.836   0.6978  0.12671    23664  0.068   0.0000   0.6195   7.796       19.60      0.3495    
