 
# QPROP Version 1.22
# 
# Propeller_1938                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.299      0.2762E-01   11.57       5.560    2.2691   0.9169   0.0000   0.00000  0.9393E-01  0.2496E-01  10.2704   0.0000   12.62       0.000       0.8214  0.7866E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0067  23.770   0.6269  0.03013     1072  0.007   0.0000   0.8802  0.9073       23.06      0.3198E-01
   0.0090  0.0081  21.415   0.6753  0.02173     1962  0.010   0.0000   0.9127   1.289       21.48      0.4442E-01
   0.0121  0.0094  19.198   0.6885  0.01795     3059  0.014   0.0000   0.9250   1.639       20.25      0.5556E-01
   0.0151  0.0106  17.120   0.6855  0.01661     4340  0.018   0.0000   0.9271   1.961       19.20      0.6562E-01
   0.0181  0.0117  15.181   0.6747  0.01660     5784  0.021   0.0000   0.9232   2.258       18.29      0.7475E-01
   0.0211  0.0127  13.380   0.6602  0.01732     7366  0.025   0.0000   0.9155   2.533       17.48      0.8308E-01
   0.0241  0.0136  11.718   0.6444  0.01838     9065  0.028   0.0000   0.9055   2.787       16.74      0.9070E-01
   0.0272  0.0144  10.195   0.6549  0.04210    10838  0.032   0.0000   0.8051   3.078       16.39      0.9980E-01
   0.0302  0.0152   8.811   0.7186  0.05539    12636  0.036   0.0000   0.7771   3.476       16.69      0.1131    
   0.0332  0.0158   7.565   0.7721  0.06892    14478  0.039   0.0000   0.7513   3.854       16.83      0.1255    
   0.0362  0.0164   6.458   0.8162  0.08154    16343  0.043   0.0000   0.7293   4.209       16.86      0.1371    
   0.0392  0.0168   5.490   0.8518  0.09243    18210  0.046   0.0000   0.7113   4.541       16.78      0.1478    
   0.0423  0.0172   4.661   0.8797  0.10105    20056  0.050   0.0000   0.6972   4.847       16.61      0.1575    
   0.0453  0.0175   3.970   0.9003  0.10705    21859  0.054   0.0000   0.6869   5.127       16.37      0.1662    
   0.0483  0.0176   3.418   0.9142  0.11023    23598  0.057   0.0000   0.6803   5.377       16.06      0.1738    
   0.0513  0.0177   3.005   0.9216  0.11053    25247  0.061   0.0000   0.6772   5.597       15.70      0.1802    
   0.0543  0.0177   2.731   0.9226  0.10802    26784  0.065   0.0000   0.6776   5.786       15.28      0.1855    
   0.0573  0.0176   2.595   0.9170  0.10287    28184  0.068   0.0000   0.6814   5.941       14.82      0.1897    
   0.0604  0.0174   2.598   0.9045  0.09539    29421  0.072   0.0000   0.6887   6.063       14.33      0.1927    
   0.0634  0.0172   2.740   0.8848  0.08605    30471  0.076   0.0000   0.6994   6.154       13.81      0.1948    
   0.0664  0.0168   3.021   0.8570  0.07548    31304  0.080   0.0000   0.7132   6.222       13.29      0.1960    
   0.0694  0.0163   3.440   0.8205  0.06455    31891  0.083   0.0000   0.7295   6.284       12.80      0.1972    
   0.0725  0.0158   3.998   0.7740  0.05465    32194  0.087   0.0000   0.7460   6.393       12.46      0.2001    
   0.0755  0.0151   4.695   0.7160  0.04874    32150  0.091   0.0000   0.7545   6.716       12.57      0.2104    
   0.0785  0.0144   5.530   0.6395  0.06547    31478  0.093   0.0000   0.7038   8.223       15.01      0.2630    
