 
# QPROP Version 1.22
# 
# Propeller_2274                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.065      0.2166E-01   9.074       5.513    1.8013   0.9136   0.0000   0.00000  0.1052      0.2891E-01  10.0542   0.0000   9.931       0.000       0.7220  0.6461E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0071  23.897   0.5246  0.03377     1123  0.007   0.0000   0.8401  0.8564       21.98      0.3213E-01
   0.0087  0.0093  21.783   0.5353  0.02187     2166  0.010   0.0000   0.8893   1.211       20.91      0.4475E-01
   0.0115  0.0113  19.795   0.5319  0.01662     3494  0.013   0.0000   0.9105   1.542       20.01      0.5633E-01
   0.0142  0.0131  17.931   0.5234  0.01442     5072  0.017   0.0000   0.9178   1.852       19.21      0.6701E-01
   0.0170  0.0148  16.191   0.5134  0.01378     6865  0.020   0.0000   0.9174   2.143       18.49      0.7689E-01
   0.0198  0.0163  14.576   0.5035  0.01394     8838  0.023   0.0000   0.9126   2.418       17.84      0.8608E-01
   0.0226  0.0176  13.086   0.4945  0.01452    10953  0.027   0.0000   0.9053   2.676       17.24      0.9466E-01
   0.0253  0.0188  11.721   0.4870  0.01527    13173  0.030   0.0000   0.8968   2.921       16.69      0.1027    
   0.0281  0.0199  10.480   0.5072  0.03828    15428  0.033   0.0000   0.7801   3.228       16.61      0.1134    
   0.0309  0.0207   9.364   0.5704  0.05151    17648  0.036   0.0000   0.7522   3.650       17.16      0.1290    
   0.0337  0.0214   8.372   0.6244  0.06427    19866  0.040   0.0000   0.7293   4.045       17.49      0.1434    
   0.0365  0.0220   7.505   0.6701  0.07543    22047  0.043   0.0000   0.7121   4.411       17.63      0.1567    
   0.0393  0.0224   6.763   0.7081  0.08426    24158  0.046   0.0000   0.7001   4.746       17.63      0.1686    
   0.0420  0.0226   6.145   0.7389  0.09037    26165  0.049   0.0000   0.6928   5.050       17.51      0.1791    
   0.0448  0.0227   5.652   0.7631  0.09356    28033  0.053   0.0000   0.6898   5.321       17.27      0.1883    
   0.0476  0.0226   5.284   0.7809  0.09383    29724  0.056   0.0000   0.6909   5.557       16.94      0.1959    
   0.0504  0.0224   5.040   0.7925  0.09130    31199  0.059   0.0000   0.6958   5.756       16.53      0.2021    
   0.0531  0.0220   4.921   0.7979  0.08623    32421  0.063   0.0000   0.7044   5.918       16.06      0.2067    
   0.0559  0.0215   4.926   0.7968  0.07901    33347  0.066   0.0000   0.7166   6.041       15.52      0.2099    
   0.0587  0.0208   5.056   0.7891  0.07017    33937  0.070   0.0000   0.7323   6.127       14.94      0.2118    
   0.0615  0.0199   5.311   0.7741  0.06037    34145  0.073   0.0000   0.7511   6.184       14.35      0.2125    
   0.0643  0.0189   5.691   0.7513  0.05051    33926  0.077   0.0000   0.7719   6.227       13.78      0.2130    
   0.0670  0.0177   6.195   0.7198  0.04186    33223  0.080   0.0000   0.7920   6.306       13.34      0.2149    
   0.0698  0.0163   6.823   0.6781  0.03694    31960  0.084   0.0000   0.8029   6.577       13.36      0.2242    
   0.0726  0.0148   7.577   0.6198  0.05208    29837  0.086   0.0000   0.7525   7.957       15.78      0.2772    
