 
# QPROP Version 1.22
# 
# Propeller_2055                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
 GVCALC: Not converged.  Res a CL = -1.059073550657526E-002
 -9.155507569507632E-002  0.787136675773996     
 GVCALC: Not converged.  Res a CL = -6.680713195422294E-003
 -9.597517057481308E-002  0.774647936012433     
 GVCALC: Not converged.  Res a CL = -1.021497522551779E-002
 -9.380552134254602E-002  0.781946429466044     
#   0.000   4000.      0.000  0.9145      0.1266E-01   5.305       5.443    1.0946   0.8904   0.0000   0.00000  0.9033E-01  0.1690E-01   9.3163   0.0000   5.958       0.000       0.7213  0.1150E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0070  24.299   0.5635  0.02920     1097  0.007   0.0000   0.8699  0.8736       22.54      0.3304E-01
   0.0087  0.0089  22.939   0.6136  0.01964     2058  0.010   0.0000   0.9142   1.255       21.86      0.4701E-01
   0.0115  0.0106  21.635   0.6446  0.01479     3260  0.013   0.0000   0.9361   1.625       21.33      0.6042E-01
   0.0142  0.0122  20.386   0.6664  0.01223     4670  0.016   0.0000   0.9474   1.984       20.87      0.7330E-01
   0.0170  0.0136  19.193   0.6831  0.01091     6256  0.020   0.0000   0.9532   2.331       20.44      0.8566E-01
   0.0198  0.0149  18.055   0.6966  0.01029     7984  0.023   0.0000   0.9559   2.667       20.02      0.9747E-01
   0.0226  0.0160  16.973   0.7079  0.01006     9822  0.026   0.0000   0.9568   2.990       19.62      0.1087    
   0.0253  0.0170  15.947   0.7175  0.01006    11738  0.029   0.0000   0.9566   3.299       19.21      0.1193    
   0.0281  0.0178  14.977   0.7258  0.01016    13697  0.033   0.0000   0.9559   3.593       18.79      0.1293    
   0.0309  0.0185  14.062   0.7329  0.01029    15666  0.036   0.0000   0.9549   3.872       18.37      0.1387    
   0.0337  0.0191  13.203   0.7390  0.01042    17611  0.039   0.0000   0.9539   4.133       17.93      0.1473    
   0.0365  0.0194  12.399   0.7442  0.01051    19497  0.043   0.0000   0.9528   4.375       17.47      0.1551    
   0.0393  0.0197  11.652   0.7483  0.01054    21291  0.046   0.0000   0.9518   4.597       17.00      0.1622    
   0.0420  0.0198  10.959   0.7871  0.00991    22993  0.050   0.0000   0.9550   4.718       16.21      0.1651    
   0.0448  0.0197  10.323   0.7746  0.01005    24481  0.053   0.0000   0.9527   4.924       15.82      0.1716    
   0.0476  0.0195   9.742   0.7427  0.02946    25778  0.057   0.0000   0.8642   5.086       15.34      0.1764    
   0.0504  0.0191   9.217   0.7407  0.02895    26847  0.060   0.0000   0.8620   5.202       14.77      0.1795    
   0.0531  0.0186   8.747   0.7819  0.00924    27650  0.064   0.0000   0.9523   5.268       14.12      0.1807    
   0.0559  0.0179   8.333   0.7530  0.00929    28104  0.067   0.0000   0.9492   5.415       13.77      0.1852    
   0.0587  0.0171   7.975   0.7491  0.00890    28237  0.070   0.0000   0.9490   5.457       13.17      0.1857    
   0.0615  0.0162   7.673   0.7424  0.00850    27982  0.074   0.0000   0.9487   5.474       12.58      0.1854    
   0.0643  0.0151   7.426   0.7307  0.00814    27299  0.077   0.0000   0.9479   5.473       12.00      0.1846    
   0.0670  0.0138   7.235   0.7088  0.00789    26147  0.081   0.0000   0.9459   5.478       11.48      0.1840    
   0.0698  0.0124   7.099   0.6622  0.00794    24479  0.084   0.0000   0.9404   5.548       11.15      0.1859    
   0.0726  0.0108   7.019   0.5238  0.00923    22221  0.088   0.0000   0.9173   5.969       11.56      0.2006    
