 
# QPROP Version 1.22
# 
# Propeller_0563                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000 -0.7692E-02  0.2351E-02  0.9849       5.362    0.2847   0.6453   0.0000   0.00000 -0.1758E-02  0.8956E-02 NaN        0.0000   1.526       0.000      -0.0202  0.1311    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0056  0.0072  24.414   0.8470  0.04974     1050  0.006   0.0000   0.8673  0.9283       26.10      0.4580E-01
   0.0078  0.0077  23.267   0.8678  0.06253     1591  0.009   0.0000   0.8294   1.185       23.15      0.5579E-01
   0.0100  0.0081  22.154   0.8287  0.07818     2190  0.012   0.0000   0.7708   1.385       20.57      0.6286E-01
   0.0123  0.0085  21.074   0.7551  0.09457     2841  0.014   0.0000   0.6947   1.528       18.24      0.6741E-01
   0.0145  0.0088  20.028   0.6622  0.10928     3537  0.017   0.0000   0.6057   1.616       16.09      0.6964E-01
   0.0167  0.0091  19.016   0.5595  0.12118     4271  0.020   0.0000   0.5070   1.648       14.05      0.6970E-01
   0.0189  0.0094  18.037   0.4539  0.13008     5036  0.023   0.0000   0.4017   1.625       12.10      0.6765E-01
   0.0211  0.0097  17.092   0.3502  0.13629     5826  0.026   0.0000   0.2943   1.546       10.21      0.6352E-01
   0.0234  0.0100  16.181   0.2526  0.14040     6635  0.028   0.0000   0.1921   1.409       8.365      0.5727E-01
   0.0256  0.0102  15.303   0.1645  0.14311     7454  0.031   0.0000   0.1046   1.210       6.525      0.4878E-01
   0.0278  0.0104  14.459   0.0894  0.14527     8278  0.034   0.0000   0.0414  0.9434       4.661      0.3779E-01
   0.0300  0.0105  13.648   0.0320  0.14796     9097  0.037   0.0000   0.0079  0.5931       2.705      0.2365E-01
   0.0323  0.0107  12.871   0.0011  0.15340     9905  0.040   0.0000   0.0000  0.1139      0.4831      0.4532E-02
   0.0345  0.0108  12.128  -0.0219  0.26922    10686  0.042   0.0000   0.0016 -0.5196       177.9     -0.2070E-01
   0.0367  0.0108  11.419  -0.0714  0.26298    11450  0.045   0.0000   0.0109 -0.7672       177.1     -0.3060E-01
   0.0389  0.0109  10.743  -0.1022  0.24582    12200  0.048   0.0000   0.0179 -0.8136       177.1     -0.3245E-01
   0.0411  0.0109  10.101  -0.1462  0.13633    12924  0.051   0.0000   0.0485 -0.8600       177.1     -0.3430E-01
   0.0433  0.0109   9.492  -0.1596  0.12952    13617  0.053   0.0000   0.0557 -0.9064       177.1     -0.3616E-01
   0.0456  0.0109   8.917  -0.1521  0.12411    14272  0.056   0.0000   0.0554 -0.9528       177.1     -0.3801E-01
   0.0478  0.0108   8.376  -0.1248  0.11972    14886  0.059   0.0000   0.0472 -0.9992       177.1     -0.3986E-01
   0.0500  0.0107   7.868  -0.0786  0.11605    15453  0.062   0.0000   0.0304  -1.046       177.1     -0.4171E-01
   0.0522  0.0106   7.394  -0.0143  0.11287    15966  0.064   0.0000   0.0038  -1.092       177.1     -0.4356E-01
   0.0544  0.0105   6.954   0.0000  0.09905    16436  0.067   0.0000  -0.0009 -0.6822       178.3     -0.2717E-01
   0.0567  0.0103   6.547   0.0000  0.08321    16836  0.070   0.0000   0.0000 -0.1177       179.7     -0.4682E-02
   0.0589  0.0101   6.174   0.0084  0.06961    17159  0.073   0.0000   0.0018  0.4260      0.9896      0.1695E-01
