 
# QPROP Version 1.22
# 
# Propeller_1205                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000 -0.1137      0.1670E-02  0.6995       5.356    0.2312   0.5649   0.0000   0.00000 -0.1775E-01  0.3950E-02 NaN        0.0000   1.238       0.000      -0.2496  0.6361E-01
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0068  23.586   1.2934  0.04521     1033  0.006   0.0000   0.9128  0.8920       24.01      0.3867E-01
   0.0082  0.0084  20.884   1.0936  0.05641     1864  0.009   0.0000   0.8625   1.132       20.64      0.4675E-01
   0.0107  0.0099  18.351   0.8800  0.06250     2898  0.013   0.0000   0.7993   1.291       17.68      0.5145E-01
   0.0131  0.0113  15.986   0.6761  0.06603     4109  0.016   0.0000   0.7130   1.368       14.94      0.5302E-01
   0.0156  0.0125  13.791   0.4915  0.06822     5469  0.019   0.0000   0.5934   1.362       12.35      0.5164E-01
   0.0180  0.0136  11.764   0.3311  0.06979     6949  0.022   0.0000   0.4350   1.272       9.844      0.4740E-01
   0.0205  0.0145   9.907   0.1981  0.07135     8517  0.025   0.0000   0.2528   1.097       7.406      0.4035E-01
   0.0230  0.0154   8.218   0.0953  0.07356    10141  0.028   0.0000   0.0949  0.8345       4.999      0.3042E-01
   0.0254  0.0161   6.698   0.0268  0.07742    11787  0.031   0.0000   0.0134  0.4787       2.581      0.1735E-01
   0.0279  0.0167   5.347   0.0000  0.08475    13421  0.034   0.0000   0.0000  0.1461E-01  0.7173E-01  0.5286E-03
   0.0303  0.0172   4.165   0.0000  0.09564    15005  0.037   0.0000  -0.0017 -0.5257       177.6     -0.1905E-01
   0.0328  0.0175   3.151  -0.1512  0.08663    16544  0.040   0.0000   0.0780 -0.6856       177.1     -0.2486E-01
   0.0353  0.0177   2.307  -0.3113  0.07674    18011  0.043   0.0000   0.1667 -0.7370       177.1     -0.2673E-01
   0.0377  0.0178   1.631  -0.4345  0.07056    19373  0.046   0.0000   0.2336 -0.7885       177.1     -0.2859E-01
   0.0402  0.0178   1.125  -0.5216  0.06668    20606  0.049   0.0000   0.2795 -0.8399       177.1     -0.3046E-01
   0.0426  0.0177   0.787  -0.5731  0.06410    21681  0.052   0.0000   0.3074 -0.8914       177.1     -0.3232E-01
   0.0451  0.0174   0.618  -0.5892  0.06220    22573  0.055   0.0000   0.3199 -0.9428       177.1     -0.3419E-01
   0.0475  0.0170   0.618  -0.5698  0.06067    23255  0.059   0.0000   0.3180 -0.9942       177.1     -0.3605E-01
   0.0500  0.0165   0.787  -0.5145  0.05950    23701  0.062   0.0000   0.3003  -1.046       177.1     -0.3792E-01
   0.0525  0.0158   1.124  -0.4224  0.05896    23884  0.065   0.0000   0.2621  -1.097       177.1     -0.3978E-01
   0.0549  0.0150   1.631  -0.2925  0.05968    23777  0.068   0.0000   0.1950  -1.149       177.1     -0.4165E-01
   0.0574  0.0141   2.306  -0.1233  0.06263    23354  0.071   0.0000   0.0874  -1.200       177.1     -0.4351E-01
   0.0599  0.0131   3.151   0.0000  0.06173    22602  0.074   0.0000  -0.0013 -0.8878       178.0     -0.3215E-01
   0.0623  0.0120   4.164   0.0012  0.05233    21480  0.077   0.0000   0.0001  0.1384      0.3039      0.5008E-02
   0.0648  0.0107   5.346   0.0591  0.04752    19931  0.080   0.0000   0.0479   1.136       2.403      0.4118E-01
