 
# QPROP Version 1.22
# 
# Propeller_4424                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.147      0.3026E-01   12.67       5.581    2.4763   0.9170   0.0000   0.00000  0.1073      0.3776E-01  10.2931   0.0000   13.82       0.000       0.7861  0.1241    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0059  0.0059  23.768   0.8521  0.03386      910  0.007   0.0000   0.9052  0.9569       25.32      0.3727E-01
   0.0087  0.0076  21.401   0.8392  0.02584     1761  0.010   0.0000   0.9215   1.340       23.57      0.5079E-01
   0.0116  0.0093  19.164   0.8028  0.02249     2856  0.013   0.0000   0.9249   1.688       22.12      0.6260E-01
   0.0144  0.0108  17.056   0.7588  0.02114     4170  0.017   0.0000   0.9219   2.001       20.83      0.7291E-01
   0.0172  0.0122  15.077   0.7131  0.02076     5681  0.020   0.0000   0.9150   2.281       19.66      0.8189E-01
   0.0200  0.0135  13.227   0.6685  0.02086     7365  0.023   0.0000   0.9055   2.532       18.58      0.8971E-01
   0.0228  0.0147  11.507   0.6720  0.04703     9163  0.027   0.0000   0.8056   2.838       18.20      0.1001    
   0.0256  0.0157   9.916   0.7024  0.05972    11053  0.030   0.0000   0.7723   3.187       18.19      0.1124    
   0.0285  0.0167   8.454   0.7284  0.07344    13029  0.033   0.0000   0.7393   3.525       18.12      0.1242    
   0.0313  0.0176   7.121   0.7505  0.08720    15069  0.037   0.0000   0.7087   3.851       17.99      0.1355    
   0.0341  0.0183   5.918   0.7689  0.10026    17147  0.040   0.0000   0.6816   4.162       17.82      0.1462    
   0.0369  0.0190   4.844   0.7841  0.11201    19240  0.043   0.0000   0.6582   4.458       17.60      0.1562    
   0.0398  0.0195   3.899   0.7963  0.12199    21323  0.047   0.0000   0.6388   4.737       17.34      0.1655    
   0.0426  0.0199   3.084   0.8060  0.12987    23371  0.050   0.0000   0.6231   4.997       17.05      0.1740    
   0.0454  0.0202   2.398   0.8131  0.13542    25359  0.054   0.0000   0.6112   5.239       16.72      0.1818    
   0.0482  0.0204   1.841   0.8180  0.13852    27261  0.057   0.0000   0.6028   5.462       16.37      0.1889    
   0.0510  0.0205   1.414   0.8206  0.13914    29050  0.060   0.0000   0.5979   5.665       16.01      0.1952    
   0.0538  0.0205   1.116   0.8209  0.13737    30700  0.064   0.0000   0.5963   5.850       15.62      0.2008    
   0.0567  0.0204   0.947   0.8189  0.13344    32181  0.067   0.0000   0.5979   6.020       15.24      0.2059    
   0.0595  0.0202   0.907   0.8143  0.12774    33465  0.071   0.0000   0.6025   6.181       14.87      0.2106    
   0.0623  0.0199   0.997   0.8068  0.12091    34520  0.074   0.0000   0.6094   6.348       14.55      0.2157    
   0.0651  0.0194   1.216   0.7958  0.11407    35307  0.078   0.0000   0.6174   6.550       14.35      0.2221    
   0.0680  0.0189   1.564   0.7803  0.10950    35777  0.081   0.0000   0.6234   6.859       14.41      0.2328    
   0.0708  0.0182   2.041   0.7575  0.11373    35830  0.084   0.0000   0.6173   7.484       15.16      0.2557    
   0.0736  0.0174   2.648   0.7122  0.16993    34950  0.086   0.0000   0.5423   9.496       19.02      0.3382    
