 
# QPROP Version 1.22
# 
# Propeller_4455                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000  0.1683      0.1374E-02  0.5756       5.354    0.2079   0.5171   0.0000   0.00000  0.3164E-01  0.4101E-02   4.6939   0.0000   1.113       0.000       0.2435  0.9805E-02
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0057  0.0060  23.819   0.8411  0.03132      894  0.006   0.0000   0.9065  0.8717       23.61      0.3934E-01
   0.0080  0.0078  21.553   0.7707  0.02282     1674  0.009   0.0000   0.9201   1.157       21.81      0.5088E-01
   0.0104  0.0095  19.414   0.6964  0.01835     2662  0.012   0.0000   0.9240   1.403       20.17      0.6035E-01
   0.0127  0.0111  17.402   0.6244  0.01576     3835  0.015   0.0000   0.9225   1.610       18.65      0.6798E-01
   0.0150  0.0125  15.518   0.5571  0.01415     5167  0.018   0.0000   0.9170   1.781       17.22      0.7396E-01
   0.0174  0.0138  13.762   0.4955  0.01311     6630  0.021   0.0000   0.9081   1.916       15.89      0.7848E-01
   0.0197  0.0149  12.133   0.4397  0.01239     8196  0.023   0.0000   0.8960   2.019       14.64      0.8173E-01
   0.0221  0.0159  10.632   0.3899  0.01189     9836  0.026   0.0000   0.8807   2.094       13.48      0.8389E-01
   0.0244  0.0168   9.258   0.3459  0.01151    11521  0.029   0.0000   0.8622   2.144       12.41      0.8517E-01
   0.0267  0.0175   8.012   0.3076  0.01122    13220  0.032   0.0000   0.8409   2.174       11.42      0.8573E-01
   0.0291  0.0181   6.893   0.2747  0.01097    14905  0.035   0.0000   0.8170   2.188       10.53      0.8577E-01
   0.0314  0.0185   5.902   0.2470  0.01076    16545  0.038   0.0000   0.7914   2.191       9.729      0.8548E-01
   0.0338  0.0188   5.038   0.2243  0.01057    18111  0.041   0.0000   0.7653   2.190       9.022      0.8506E-01
   0.0361  0.0190   4.302   0.2064  0.01040    19574  0.044   0.0000   0.7403   2.187       8.411      0.8470E-01
   0.0384  0.0191   3.693   0.1933  0.01023    20905  0.047   0.0000   0.7184   2.190       7.896      0.8460E-01
   0.0408  0.0189   3.212   0.1848  0.01007    22075  0.050   0.0000   0.7016   2.203       7.476      0.8493E-01
   0.0431  0.0187   2.858   0.1812  0.00991    23055  0.053   0.0000   0.6917   2.231       7.153      0.8587E-01
   0.0454  0.0183   2.632   0.1826  0.00974    23818  0.056   0.0000   0.6902   2.278       6.922      0.8759E-01
   0.0478  0.0178   2.533   0.1895  0.00957    24335  0.058   0.0000   0.6978   2.347       6.781      0.9020E-01
   0.0501  0.0171   2.562   0.2027  0.00938    24579  0.061   0.0000   0.7143   2.442       6.725      0.9383E-01
   0.0525  0.0163   2.718   0.2227  0.00917    24521  0.064   0.0000   0.7382   2.565       6.748      0.9855E-01
   0.0548  0.0154   3.002   0.2495  0.00896    24134  0.067   0.0000   0.7667   2.719       6.852      0.1045    
   0.0571  0.0143   3.414   0.2807  0.00878    23389  0.070   0.0000   0.7952   2.918       7.054      0.1123    
   0.0595  0.0131   3.953   0.3055  0.00877    22255  0.073   0.0000   0.8167   3.199       7.439      0.1233    
   0.0618  0.0117   4.619   0.2754  0.00958    20685  0.075   0.0000   0.8050   3.737       8.386      0.1447    
