 
# QPROP Version 1.22
# 
# Propeller_3116                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.337      0.2106E-01   8.820       5.509    1.7537   0.9130   0.0000   0.00000  0.9667E-01  0.1903E-01  10.4188   0.0000   9.661       0.000       0.8770  0.8382E-02
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0060  24.213   0.9799  0.04099      920  0.007   0.0000   0.9044   1.017       26.96      0.3821E-01
   0.0090  0.0078  22.705   0.9918  0.02831     1828  0.010   0.0000   0.9304   1.463       25.34      0.5346E-01
   0.0121  0.0094  21.282   0.9752  0.02226     2996  0.014   0.0000   0.9416   1.877       24.03      0.6717E-01
   0.0151  0.0110  19.945   0.9486  0.01876     4392  0.017   0.0000   0.9473   2.262       22.89      0.7954E-01
   0.0181  0.0124  18.694   0.9189  0.01649     5985  0.021   0.0000   0.9503   2.619       21.86      0.9073E-01
   0.0211  0.0136  17.529   0.8894  0.01492     7740  0.024   0.0000   0.9518   2.949       20.92      0.1009    
   0.0241  0.0147  16.450   0.8616  0.01377     9623  0.028   0.0000   0.9525   3.256       20.05      0.1101    
   0.0272  0.0157  15.458   0.8365  0.01287    11600  0.032   0.0000   0.9526   3.540       19.25      0.1185    
   0.0302  0.0165  14.551   0.8148  0.01215    13632  0.035   0.0000   0.9526   3.805       18.51      0.1263    
   0.0332  0.0172  13.730   0.7969  0.01155    15684  0.039   0.0000   0.9524   4.052       17.83      0.1334    
   0.0362  0.0178  12.995   0.7830  0.01102    17720  0.043   0.0000   0.9523   4.285       17.20      0.1401    
   0.0392  0.0182  12.346   0.7736  0.01055    19701  0.046   0.0000   0.9524   4.505       16.62      0.1464    
   0.0423  0.0185  11.783   0.7688  0.01011    21591  0.050   0.0000   0.9528   4.714       16.10      0.1524    
   0.0453  0.0186  11.306   0.7691  0.00968    23353  0.054   0.0000   0.9535   4.916       15.62      0.1582    
   0.0483  0.0186  10.915   0.7747  0.00927    24949  0.057   0.0000   0.9547   5.112       15.18      0.1638    
   0.0513  0.0184  10.610   0.7861  0.00885    26343  0.061   0.0000   0.9562   5.303       14.78      0.1693    
   0.0543  0.0181  10.391   0.8035  0.00844    27499  0.065   0.0000   0.9582   5.491       14.43      0.1747    
   0.0573  0.0177  10.258   0.8273  0.00803    28378  0.069   0.0000   0.9605   5.677       14.10      0.1801    
   0.0604  0.0171  10.210   0.8576  0.00762    28945  0.072   0.0000   0.9630   5.864       13.81      0.1856    
   0.0634  0.0164  10.249   0.8941  0.00723    29162  0.076   0.0000   0.9657   6.054       13.56      0.1912    
   0.0664  0.0156  10.374   0.9354  0.00689    28991  0.080   0.0000   0.9682   6.256       13.36      0.1972    
   0.0694  0.0146  10.585   0.9780  0.00663    28394  0.083   0.0000   0.9705   6.484       13.24      0.2042    
   0.0725  0.0134  10.882   1.0133  0.00652    27326  0.087   0.0000   0.9720   6.777       13.26      0.2135    
   0.0755  0.0122  11.265   1.0167  0.00672    25733  0.090   0.0000   0.9719   7.239       13.63      0.2287    
   0.0785  0.0108  11.733   0.8756  0.00844    23488  0.093   0.0000   0.9633   8.333       15.23      0.2671    
