 
# QPROP Version 1.22
# 
# Propeller_2501                                                                  
# 
# Dummy motor for RPM-fixed runs                                                  
#   0.10000      R  (Ohms)                      
#   0.10000      Io (Amps)                      
#    750.00      Kv (rpm/Volt)                  
# 
#   rho =  1.2250     kg/m^3
#   mu  = 0.17800E-04 kg/m-s
#   a   =  340.00     m/s   
# 
#  1         2        3          4          5         6            7         8       9        10        11        12          13        14        15      16          17           18      19
# 
#  V(m/s)    rpm      Dbeta      T(N)       Q(N-m)    Pshaft(W)    Volts     Amps    effmot   effprop   adv       CT          CP        DV(m/s)   eff     Pelec       Pprop        cl_avg  cd_avg
#   0.000   4000.      0.000   1.373      0.3498E-01   14.65       5.618    2.8474   0.9160   0.0000   0.00000  0.1044      0.3367E-01  10.6906   0.0000   16.00       0.000       0.9489  0.1424    
# 
#  radius   chord   beta      Cl       Cd       Re    Mach     effi     effp    Wa(m/s)     Aswirl      adv_wake
   0.0060  0.0065  23.655   0.7123  0.03285     1036  0.007   0.0000   0.8811  0.8738       22.07      0.3075E-01
   0.0090  0.0093  21.076   0.6798  0.02027     2234  0.010   0.0000   0.9176   1.262       21.10      0.4382E-01
   0.0120  0.0118  18.645   0.6487  0.01660     3821  0.014   0.0000   0.9262   1.622       20.20      0.5566E-01
   0.0149  0.0142  16.361   0.6202  0.01621     5747  0.017   0.0000   0.9222   1.956       19.36      0.6641E-01
   0.0179  0.0163  14.225   0.5945  0.01720     7959  0.021   0.0000   0.9118   2.265       18.57      0.7617E-01
   0.0209  0.0181  12.237   0.5753  0.03801    10400  0.024   0.0000   0.8123   2.557       17.88      0.8532E-01
   0.0239  0.0198  10.397   0.6707  0.06047    12899  0.028   0.0000   0.7668   3.057       18.85      0.1032    
   0.0268  0.0212   8.704   0.7511  0.08598    15503  0.031   0.0000   0.7248   3.533       19.46      0.1201    
   0.0298  0.0225   7.159   0.8181  0.11146    18167  0.035   0.0000   0.6899   3.983       19.80      0.1360    
   0.0328  0.0234   5.762   0.8733  0.13499    20843  0.038   0.0000   0.6618   4.404       19.93      0.1506    
   0.0358  0.0242   4.513   0.9182  0.15538    23482  0.041   0.0000   0.6396   4.795       19.89      0.1639    
   0.0388  0.0247   3.411   0.9544  0.17192    26031  0.045   0.0000   0.6224   5.154       19.70      0.1757    
   0.0418  0.0251   2.457   0.9829  0.18420    28439  0.049   0.0000   0.6096   5.480       19.40      0.1861    
   0.0447  0.0251   1.651   1.0046  0.19203    30649  0.052   0.0000   0.6008   5.769       19.01      0.1950    
   0.0477  0.0250   0.993   1.0203  0.19538    32605  0.056   0.0000   0.5955   6.021       18.53      0.2024    
   0.0507  0.0246   0.482   1.0302  0.19432    34249  0.059   0.0000   0.5937   6.234       17.98      0.2082    
   0.0537  0.0241   0.119   1.0345  0.18902    35520  0.063   0.0000   0.5951   6.403       17.36      0.2124    
   0.0566  0.0232  -0.096   1.0329  0.17978    36359  0.067   0.0000   0.5997   6.528       16.69      0.2150    
   0.0596  0.0222  -0.163   1.0250  0.16697    36703  0.071   0.0000   0.6075   6.605       15.96      0.2159    
   0.0626  0.0209  -0.083   1.0101  0.15116    36487  0.074   0.0000   0.6185   6.632       15.19      0.2152    
   0.0656  0.0195   0.145   0.9871  0.13310    35646  0.078   0.0000   0.6327   6.610       14.38      0.2129    
   0.0686  0.0178   0.521   0.9547  0.11386    34113  0.082   0.0000   0.6499   6.548       13.56      0.2094    
   0.0716  0.0158   1.045   0.9112  0.09515    31816  0.086   0.0000   0.6690   6.479       12.81      0.2059    
   0.0745  0.0137   1.716   0.8543  0.08046    28668  0.090   0.0000   0.6849   6.526       12.36      0.2067    
   0.0775  0.0113   2.535   0.7751  0.08840    24476  0.093   0.0000   0.6627   7.483       13.72      0.2396    
